编码,日期,促销比率
1202,20150101,0.000
1202,20150102,0.000
1202,20150103,0.000
1202,20150104,0.000
1202,20150105,0.000
1202,20150106,0.000
1202,20150107,0.000
1202,20150108,0.000
1202,20150109,0.000
1202,20150110,0.000
1202,20150111,0.000
1202,20150112,0.000
1202,20150113,0.000
1202,20150114,0.000
1202,20150115,0.000
1202,20150116,0.000
1202,20150117,0.000
1202,20150118,0.000
1202,20150119,0.000
1202,20150120,0.000
1202,20150121,0.000
1202,20150122,0.000
1202,20150123,0.000
1202,20150124,0.000
1202,20150125,0.000
1202,20150126,0.000
1202,20150127,0.000
1202,20150128,0.000
1202,20150129,0.000
1202,20150130,0.000
1202,20150131,0.000
1202,20150201,0.000
1202,20150202,0.000
1202,20150203,0.000
1202,20150204,0.000
1202,20150205,0.000
1202,20150206,0.000
1202,20150207,0.000
1202,20150208,0.000
1202,20150209,0.000
1202,20150210,0.000
1202,20150211,0.000
1202,20150212,0.000
1202,20150213,0.000
1202,20150214,0
1202,20150215,0.000
1202,20150216,0.000
1202,20150217,0.000
1202,20150218,0.000
1202,20150219,0
1202,20150220,0.000
1202,20150221,0.000
1202,20150222,0
1202,20150223,0
1202,20150224,0.000
1202,20150225,0.000
1202,20150226,0.000
1202,20150227,0.000
1202,20150228,0.000
1202,20150301,0.000
1202,20150302,0.000
1202,20150303,0.000
1202,20150304,0.000
1202,20150305,0.000
1202,20150306,0.000
1202,20150307,0.000
1202,20150308,0.000
1202,20150309,0.000
1202,20150310,0.000
1202,20150311,0.000
1202,20150312,0.000
1202,20150313,0.000
1202,20150314,0.000
1202,20150315,0.000
1202,20150316,0.000
1202,20150317,0.000
1202,20150318,0.000
1202,20150319,0.000
1202,20150320,0.000
1202,20150321,0.000
1202,20150322,0.000
1202,20150323,0.000
1202,20150324,0.000
1202,20150325,0.000
1202,20150326,0.000
1202,20150327,0.000
1202,20150328,0.000
1202,20150329,0.000
1202,20150330,0.000
1202,20150331,0
1202,20150401,0.000
1202,20150402,0.000
1202,20150403,0.000
1202,20150404,0.000
1202,20150405,0.000
1202,20150406,0.000
1202,20150407,0.000
1202,20150408,0.000
1202,20150409,0
1202,20150410,0.000
1202,20150411,0.000
1202,20150412,0.000
1202,20150413,0.000
1202,20150414,0.000
1202,20150415,0.000
1202,20150416,0
1202,20150417,0.000
1202,20150418,0.000
1202,20150419,0.000
1202,20150420,0.000
1202,20150421,0.000
1202,20150422,0.000
1202,20150423,0.000
1202,20150424,0.000
1202,20150425,0.000
1202,20150426,0.000
1202,20150427,0.000
1202,20150428,0.000
1202,20150429,0.000
1202,20150430,0.000
1203,20150101,0.000
1203,20150102,0.000
1203,20150103,0.000
1203,20150104,0.000
1203,20150105,0.000
1203,20150106,0.000
1203,20150107,0.000
1203,20150108,0.000
1203,20150109,0.000
1203,20150110,0.000
1203,20150111,0.000
1203,20150112,0.000
1203,20150113,0.000
1203,20150114,0.000
1203,20150115,0.000
1203,20150116,0.000
1203,20150117,0.000
1203,20150118,0.000
1203,20150119,0.000
1203,20150120,0.000
1203,20150121,0.000
1203,20150122,0.000
1203,20150123,0.000
1203,20150124,0.000
1203,20150125,0.000
1203,20150126,0.000
1203,20150127,0.000
1203,20150128,0.000
1203,20150129,0.000
1203,20150130,0.000
1203,20150131,0.000
1203,20150201,0.000
1203,20150202,0.000
1203,20150203,0.000
1203,20150204,0
1203,20150205,0.000
1203,20150206,0.000
1203,20150207,0.000
1203,20150208,0.000
1203,20150209,0.000
1203,20150210,0.000
1203,20150211,0.000
1203,20150212,0.000
1203,20150213,0.000
1203,20150214,0
1203,20150215,0.000
1203,20150216,0.000
1203,20150217,0.000
1203,20150218,0.000
1203,20150219,0.000
1203,20150220,0.000
1203,20150221,0.000
1203,20150222,0.000
1203,20150223,0.000
1203,20150224,0.000
1203,20150225,0.000
1203,20150226,0.000
1203,20150227,0.000
1203,20150228,0.000
1203,20150301,0.000
1203,20150302,0.000
1203,20150303,0.000
1203,20150304,0.000
1203,20150305,0.000
1203,20150306,0.000
1203,20150307,0.000
1203,20150308,0.000
1203,20150309,0.000
1203,20150310,0.000
1203,20150311,0.000
1203,20150312,0.000
1203,20150313,0.000
1203,20150314,0.000
1203,20150315,0.000
1203,20150316,0.000
1203,20150317,0.000
1203,20150318,0.000
1203,20150319,0.000
1203,20150320,0.000
1203,20150321,0.000
1203,20150322,0.000
1203,20150323,0.000
1203,20150324,0.000
1203,20150325,0.000
1203,20150326,0.000
1203,20150327,0.000
1203,20150328,0.000
1203,20150329,0.000
1203,20150330,0.000
1203,20150331,0
1203,20150401,0.000
1203,20150402,0.000
1203,20150403,0.000
1203,20150404,0.000
1203,20150405,0.000
1203,20150406,0.000
1203,20150407,0.000
1203,20150408,0.000
1203,20150409,0
1203,20150410,0.000
1203,20150411,0.000
1203,20150412,0.000
1203,20150413,0.000
1203,20150414,0.000
1203,20150415,0.000
1203,20150416,0
1203,20150417,0.000
1203,20150418,0.000
1203,20150419,0.000
1203,20150420,0.000
1203,20150421,0.000
1203,20150422,0.000
1203,20150423,0.000
1203,20150424,0.000
1203,20150425,0.000
1203,20150426,0.000
1203,20150427,0.000
1203,20150428,0.000
1203,20150429,0.000
1203,20150430,0.000
1205,20150101,0.000
1205,20150102,0.000
1205,20150103,0.000
1205,20150104,0.000
1205,20150105,0.000
1205,20150106,0.000
1205,20150107,0
1205,20150108,0.000
1205,20150109,0.000
1205,20150110,0
1205,20150111,0
1205,20150112,0.000
1205,20150113,0
1205,20150114,0.000
1205,20150115,0.000
1205,20150116,0.000
1205,20150117,0.000
1205,20150118,0.000
1205,20150119,0.000
1205,20150120,0.000
1205,20150121,0.000
1205,20150122,0.000
1205,20150123,0.000
1205,20150124,0.000
1205,20150125,0.000
1205,20150126,0.000
1205,20150127,0.000
1205,20150128,0.000
1205,20150129,0.000
1205,20150130,0.000
1205,20150131,0.000
1205,20150201,0.000
1205,20150202,0.000
1205,20150203,0
1205,20150204,0
1205,20150205,0.000
1205,20150206,0.000
1205,20150207,0
1205,20150208,0.000
1205,20150209,0
1205,20150210,0.000
1205,20150211,0.000
1205,20150212,0.000
1205,20150213,0.000
1205,20150214,0
1205,20150215,0.000
1205,20150216,0
1205,20150217,0
1205,20150218,0.000
1205,20150219,0
1205,20150220,0
1205,20150221,0
1205,20150222,0
1205,20150223,0
1205,20150224,0
1205,20150225,0
1205,20150226,0.000
1205,20150227,0
1205,20150228,0
1205,20150301,0
1205,20150302,0.000
1205,20150303,0.000
1205,20150304,0
1205,20150305,0
1205,20150306,0
1205,20150307,0
1205,20150308,0.000
1205,20150309,0.000
1205,20150310,0.000
1205,20150311,0.000
1205,20150312,0
1205,20150313,0
1205,20150314,0.000
1205,20150315,0.000
1205,20150316,0.000
1205,20150317,0
1205,20150318,0.000
1205,20150319,0.000
1205,20150320,0.000
1205,20150321,0
1205,20150322,0.000
1205,20150323,0.000
1205,20150324,0
1205,20150325,0.000
1205,20150326,0.000
1205,20150327,0
1205,20150328,0
1205,20150329,0
1205,20150330,0.000
1205,20150331,0
1205,20150401,0.000
1205,20150402,0
1205,20150403,0.000
1205,20150404,0
1205,20150405,0
1205,20150406,0
1205,20150407,0.000
1205,20150408,0.000
1205,20150409,0
1205,20150410,0
1205,20150411,0.000
1205,20150412,0
1205,20150413,0.000
1205,20150414,0
1205,20150415,0.000
1205,20150416,0
1205,20150417,0
1205,20150418,0.000
1205,20150419,0.000
1205,20150420,0
1205,20150421,0.000
1205,20150422,0.000
1205,20150423,0
1205,20150424,0.000
1205,20150425,0
1205,20150426,0.000
1205,20150427,0.000
1205,20150428,0.000
1205,20150429,0.000
1205,20150430,0.000
1301,20150101,0.000
1301,20150102,0.000
1301,20150103,0.000
1301,20150104,0.000
1301,20150105,0.000
1301,20150106,0.000
1301,20150107,0.000
1301,20150108,0.000
1301,20150109,0.000
1301,20150110,0.000
1301,20150111,0.000
1301,20150112,0.000
1301,20150113,0.000
1301,20150114,0.000
1301,20150115,0.000
1301,20150116,0.000
1301,20150117,0.000
1301,20150118,0.000
1301,20150119,0.000
1301,20150120,0.000
1301,20150121,0.000
1301,20150122,0
1301,20150123,0.000
1301,20150124,0
1301,20150125,0.000
1301,20150126,0.000
1301,20150127,0.000
1301,20150128,0.000
1301,20150129,0.000
1301,20150130,0.000
1301,20150131,0.000
1301,20150201,0.000
1301,20150202,0.000
1301,20150203,0.000
1301,20150204,0
1301,20150205,0.000
1301,20150206,0.000
1301,20150207,0.000
1301,20150208,0.000
1301,20150209,0.000
1301,20150210,0.000
1301,20150211,0.000
1301,20150212,0.000
1301,20150213,0.000
1301,20150214,0
1301,20150215,0.000
1301,20150216,0.000
1301,20150217,0.000
1301,20150218,0
1301,20150219,0.000
1301,20150220,0
1301,20150221,0.000
1301,20150222,0.000
1301,20150223,0.000
1301,20150224,0.000
1301,20150225,0.000
1301,20150226,0.000
1301,20150227,0
1301,20150228,0.000
1301,20150301,0
1301,20150302,0.000
1301,20150303,0
1301,20150304,0.000
1301,20150305,0.000
1301,20150306,0.000
1301,20150307,0.000
1301,20150308,0.000
1301,20150309,0.000
1301,20150310,0.000
1301,20150311,0.000
1301,20150312,0.000
1301,20150313,0.000
1301,20150314,0.000
1301,20150315,0.000
1301,20150316,0
1301,20150317,0.000
1301,20150318,0.000
1301,20150319,0.000
1301,20150320,0
1301,20150321,0.000
1301,20150322,0.000
1301,20150323,0.000
1301,20150324,0.000
1301,20150325,0.000
1301,20150326,0.000
1301,20150327,0
1301,20150328,0.000
1301,20150329,0
1301,20150330,0.000
1301,20150331,0
1301,20150401,0
1301,20150402,0.000
1301,20150403,0.000
1301,20150404,0.000
1301,20150405,0.000
1301,20150406,0
1301,20150407,0.000
1301,20150408,0
1301,20150409,0
1301,20150410,0
1301,20150411,0.000
1301,20150412,0.000
1301,20150413,0.000
1301,20150414,0.000
1301,20150415,0.000
1301,20150416,0
1301,20150417,0.000
1301,20150418,0.000
1301,20150419,0.000
1301,20150420,0.000
1301,20150421,0.000
1301,20150422,0.000
1301,20150423,0.000
1301,20150424,0.000
1301,20150425,0.000
1301,20150426,0.000
1301,20150427,0.000
1301,20150428,0.000
1301,20150429,0.000
1301,20150430,0.000
1302,20150101,0.000
1302,20150102,0
1302,20150103,0.000
1302,20150104,0
1302,20150105,0
1302,20150106,0.000
1302,20150107,0.000
1302,20150108,0
1302,20150109,0.000
1302,20150110,0.000
1302,20150111,0.000
1302,20150112,0.000
1302,20150113,0
1302,20150114,0.000
1302,20150115,0
1302,20150116,0.000
1302,20150117,0
1302,20150118,0.000
1302,20150119,0
1302,20150120,0.000
1302,20150121,0.000
1302,20150122,0
1302,20150123,0
1302,20150124,0
1302,20150125,0
1302,20150126,0.000
1302,20150127,0
1302,20150128,0.000
1302,20150129,0.000
1302,20150130,0.000
1302,20150131,0.000
1302,20150201,0
1302,20150202,0.000
1302,20150203,0.000
1302,20150204,0
1302,20150205,0
1302,20150206,0.000
1302,20150207,0
1302,20150208,0
1302,20150209,0.000
1302,20150210,0.000
1302,20150211,0.000
1302,20150212,0
1302,20150213,0
1302,20150214,0
1302,20150215,0.000
1302,20150216,0
1302,20150217,0.000
1302,20150218,0.000
1302,20150219,0
1302,20150220,0
1302,20150221,0
1302,20150222,0.000
1302,20150223,0
1302,20150224,0.000
1302,20150225,0
1302,20150226,0
1302,20150227,0
1302,20150228,0
1302,20150301,0.000
1302,20150302,0.000
1302,20150303,0.000
1302,20150304,0
1302,20150305,0
1302,20150306,0.000
1302,20150307,0
1302,20150308,0
1302,20150309,0.000
1302,20150310,0
1302,20150311,0
1302,20150312,0
1302,20150313,0.000
1302,20150314,0
1302,20150315,0
1302,20150316,0
1302,20150317,0
1302,20150318,0.000
1302,20150319,0.000
1302,20150320,0.000
1302,20150321,0
1302,20150322,0.000
1302,20150323,0
1302,20150324,0.000
1302,20150325,0
1302,20150326,0.000
1302,20150327,0.000
1302,20150328,0
1302,20150329,0
1302,20150330,0
1302,20150331,0
1302,20150401,0.000
1302,20150402,0
1302,20150403,0.000
1302,20150404,0.000
1302,20150405,0.000
1302,20150406,0.000
1302,20150407,0.000
1302,20150408,0
1302,20150409,0
1302,20150410,0.000
1302,20150411,0.000
1302,20150412,0
1302,20150413,0
1302,20150414,0.000
1302,20150415,0
1302,20150416,0
1302,20150417,0.000
1302,20150418,0
1302,20150419,0
1302,20150420,0.000
1302,20150421,0.000
1302,20150422,0.000
1302,20150423,0
1302,20150424,0.000
1302,20150425,0.000
1302,20150426,0.000
1302,20150427,0
1302,20150428,0
1302,20150429,0
1302,20150430,0.000
1306,20150101,0
1306,20150102,0
1306,20150103,0
1306,20150104,0
1306,20150105,0
1306,20150106,0
1306,20150107,0
1306,20150108,0
1306,20150109,0
1306,20150110,0
1306,20150111,0.000
1306,20150112,0
1306,20150113,0.000
1306,20150114,0
1306,20150115,0.000
1306,20150116,0.000
1306,20150117,0
1306,20150118,0
1306,20150119,0.000
1306,20150120,0.000
1306,20150121,0.000
1306,20150122,0.000
1306,20150123,0.000
1306,20150124,0.000
1306,20150125,0
1306,20150126,0
1306,20150127,0.000
1306,20150128,0.000
1306,20150129,0.000
1306,20150130,0.000
1306,20150131,0.000
1306,20150201,0
1306,20150202,0.000
1306,20150203,0
1306,20150204,0.000
1306,20150205,0
1306,20150206,0.000
1306,20150207,0.000
1306,20150208,0
1306,20150209,0
1306,20150210,0.000
1306,20150211,0
1306,20150212,0
1306,20150213,0
1306,20150214,0
1306,20150215,0.000
1306,20150216,0
1306,20150217,0.000
1306,20150218,0
1306,20150219,0
1306,20150220,0
1306,20150221,0
1306,20150222,0
1306,20150223,0
1306,20150224,0
1306,20150225,0
1306,20150226,0
1306,20150227,0
1306,20150228,0
1306,20150301,0
1306,20150302,0.000
1306,20150303,0
1306,20150304,0
1306,20150305,0
1306,20150306,0
1306,20150307,0
1306,20150308,0
1306,20150309,0
1306,20150310,0.000
1306,20150311,0
1306,20150312,0.000
1306,20150313,0
1306,20150314,0
1306,20150315,0
1306,20150316,0
1306,20150317,0.000
1306,20150318,0
1306,20150319,0
1306,20150320,0
1306,20150321,0
1306,20150322,0
1306,20150323,0
1306,20150324,0
1306,20150325,0
1306,20150326,0
1306,20150327,0
1306,20150328,0.000
1306,20150329,0
1306,20150330,0.000
1306,20150331,0
1306,20150401,0.000
1306,20150402,0
1306,20150403,0
1306,20150404,0
1306,20150405,0
1306,20150406,0.000
1306,20150407,0.000
1306,20150408,0
1306,20150409,0
1306,20150410,0
1306,20150411,0
1306,20150412,0.000
1306,20150413,0
1306,20150414,0.000
1306,20150415,0.000
1306,20150416,0
1306,20150417,0
1306,20150418,0.000
1306,20150419,0.000
1306,20150420,0
1306,20150421,0
1306,20150422,0.000
1306,20150423,0
1306,20150424,0
1306,20150425,0
1306,20150426,0
1306,20150427,0
1306,20150428,0.000
1306,20150429,0.000
1306,20150430,0.000
1308,20150101,0.000
1308,20150102,0.000
1308,20150103,0.000
1308,20150104,0.000
1308,20150105,0.000
1308,20150106,0
1308,20150107,0.000
1308,20150108,0.000
1308,20150109,0.000
1308,20150110,0.000
1308,20150111,0.000
1308,20150112,0.000
1308,20150113,0.000
1308,20150114,0.000
1308,20150115,0.000
1308,20150116,0.000
1308,20150117,0.000
1308,20150118,0.000
1308,20150119,0.000
1308,20150120,0.000
1308,20150121,0.000
1308,20150122,0.000
1308,20150123,0.000
1308,20150124,0.000
1308,20150125,0.000
1308,20150126,0.000
1308,20150127,0
1308,20150128,0.000
1308,20150129,0.000
1308,20150130,0.000
1308,20150131,0.000
1308,20150201,0.000
1308,20150202,0.000
1308,20150203,0.000
1308,20150204,0
1308,20150205,0.000
1308,20150206,0.000
1308,20150207,0.000
1308,20150208,0.000
1308,20150209,0.000
1308,20150210,0.000
1308,20150211,0.000
1308,20150212,0.000
1308,20150213,0.000
1308,20150214,0
1308,20150215,0.000
1308,20150216,0.000
1308,20150217,0
1308,20150218,0
1308,20150219,0
1308,20150220,0
1308,20150221,0
1308,20150222,0
1308,20150223,0
1308,20150224,0
1308,20150225,0
1308,20150226,0.000
1308,20150227,0.000
1308,20150228,0.000
1308,20150301,0.000
1308,20150302,0.000
1308,20150303,0.000
1308,20150304,0.000
1308,20150305,0.000
1308,20150306,0.000
1308,20150307,0.000
1308,20150308,0.000
1308,20150309,0.000
1308,20150310,0.000
1308,20150311,0.000
1308,20150312,0.000
1308,20150313,0.000
1308,20150314,0.000
1308,20150315,0.000
1308,20150316,0.000
1308,20150317,0.000
1308,20150318,0.000
1308,20150319,0.000
1308,20150320,0.000
1308,20150321,0.000
1308,20150322,0.000
1308,20150323,0.000
1308,20150324,0.000
1308,20150325,0.000
1308,20150326,0.000
1308,20150327,0.000
1308,20150328,0.000
1308,20150329,0.000
1308,20150330,0.000
1308,20150331,0
1308,20150401,0.000
1308,20150402,0.000
1308,20150403,0.000
1308,20150404,0.000
1308,20150405,0.000
1308,20150406,0.000
1308,20150407,0.000
1308,20150408,0.000
1308,20150409,0
1308,20150410,0.000
1308,20150411,0.000
1308,20150412,0
1308,20150413,0.000
1308,20150414,0.000
1308,20150415,0.000
1308,20150416,0
1308,20150417,0.000
1308,20150418,0.000
1308,20150419,0.000
1308,20150420,0.000
1308,20150421,0.000
1308,20150422,0.000
1308,20150423,0.000
1308,20150424,0.000
1308,20150425,0.000
1308,20150426,0.000
1308,20150427,0.000
1308,20150428,0.000
1308,20150429,0.000
1308,20150430,0.000
1402,20150101,0
1402,20150102,0
1402,20150103,0
1402,20150104,0
1402,20150105,0
1402,20150106,0
1402,20150107,0
1402,20150108,0
1402,20150109,0
1402,20150110,0
1402,20150111,0
1402,20150112,0
1402,20150113,0
1402,20150114,0
1402,20150115,0
1402,20150116,0
1402,20150117,0
1402,20150118,0
1402,20150119,0
1402,20150120,0
1402,20150121,0
1402,20150122,0
1402,20150123,0
1402,20150124,0
1402,20150125,0
1402,20150126,0
1402,20150127,0
1402,20150128,0
1402,20150129,0
1402,20150130,0
1402,20150131,0
1402,20150201,0
1402,20150202,0
1402,20150203,0
1402,20150204,0
1402,20150205,0
1402,20150206,0
1402,20150207,0
1402,20150208,0
1402,20150209,0
1402,20150210,0
1402,20150211,0
1402,20150212,0
1402,20150213,0
1402,20150214,0
1402,20150215,0
1402,20150216,0
1402,20150217,0
1402,20150218,0
1402,20150219,0
1402,20150220,0
1402,20150221,0
1402,20150222,0
1402,20150223,0
1402,20150224,0
1402,20150225,0
1402,20150226,0
1402,20150227,0
1402,20150228,0
1402,20150301,0
1402,20150302,0
1402,20150303,0
1402,20150304,0
1402,20150305,0
1402,20150306,0
1402,20150307,0
1402,20150308,0
1402,20150309,0
1402,20150310,0
1402,20150311,0
1402,20150312,0.000
1402,20150313,0
1402,20150314,0
1402,20150315,0
1402,20150316,0
1402,20150317,0
1402,20150318,0
1402,20150319,0
1402,20150320,0
1402,20150321,0
1402,20150322,0
1402,20150323,0
1402,20150324,0
1402,20150325,0.000
1402,20150326,0
1402,20150327,0
1402,20150328,0
1402,20150329,0
1402,20150330,0
1402,20150331,0
1402,20150401,0
1402,20150402,0
1402,20150403,0
1402,20150404,0
1402,20150405,0
1402,20150406,0
1402,20150407,0
1402,20150408,0
1402,20150409,0
1402,20150410,0
1402,20150411,0
1402,20150412,0
1402,20150413,0
1402,20150414,0
1402,20150415,0
1402,20150416,0
1402,20150417,0
1402,20150418,0
1402,20150419,0
1402,20150420,0
1402,20150421,0
1402,20150422,0
1402,20150423,0
1402,20150424,0
1402,20150425,0
1402,20150426,0
1402,20150427,0
1402,20150428,0
1402,20150429,0
1402,20150430,0
1403,20150101,0.000
1403,20150102,0.000
1403,20150103,0
1403,20150104,0
1403,20150105,0
1403,20150106,0
1403,20150107,0
1403,20150108,0.000
1403,20150109,0.000
1403,20150110,0
1403,20150111,0
1403,20150112,0
1403,20150113,0.000
1403,20150114,0.000
1403,20150115,0.000
1403,20150116,0.000
1403,20150117,0
1403,20150118,0
1403,20150119,0
1403,20150120,0
1403,20150121,0
1403,20150122,0
1403,20150123,0
1403,20150124,0
1403,20150125,0
1403,20150126,0
1403,20150127,0
1403,20150128,0
1403,20150129,0
1403,20150130,0
1403,20150131,0
1403,20150201,0
1403,20150202,0
1403,20150203,0.000
1403,20150204,0
1403,20150205,0
1403,20150206,0.000
1403,20150207,0.000
1403,20150208,0
1403,20150209,0
1403,20150210,0.000
1403,20150211,0
1403,20150212,0
1403,20150213,0
1403,20150214,0
1403,20150215,0
1403,20150216,0
1403,20150217,0
1403,20150218,0
1403,20150219,0
1403,20150220,0
1403,20150221,0
1403,20150222,0
1403,20150223,0
1403,20150224,0
1403,20150225,0
1403,20150226,0
1403,20150227,0
1403,20150228,0
1403,20150301,0
1403,20150302,0
1403,20150303,0
1403,20150304,0
1403,20150305,0
1403,20150306,0
1403,20150307,0
1403,20150308,0
1403,20150309,0
1403,20150310,0
1403,20150311,0
1403,20150312,0
1403,20150313,0
1403,20150314,0
1403,20150315,0
1403,20150316,0
1403,20150317,0
1403,20150318,0
1403,20150319,0
1403,20150320,0
1403,20150321,0
1403,20150322,0
1403,20150323,0
1403,20150324,0
1403,20150325,0
1403,20150326,0
1403,20150327,0
1403,20150328,0
1403,20150329,0
1403,20150330,0
1403,20150331,0
1403,20150401,0
1403,20150402,0
1403,20150403,0
1403,20150404,0
1403,20150405,0
1403,20150406,0
1403,20150407,0
1403,20150408,0
1403,20150409,0
1403,20150410,0
1403,20150411,0
1403,20150412,0
1403,20150413,0
1403,20150414,0
1403,20150415,0
1403,20150416,0
1403,20150417,0
1403,20150418,0
1403,20150419,0
1403,20150420,0
1403,20150421,0
1403,20150422,0
1403,20150423,0
1403,20150424,0
1403,20150425,0
1403,20150426,0
1403,20150427,0
1403,20150428,0
1403,20150429,0
1403,20150430,0
1501,20150101,1.000
1501,20150102,0.000
1501,20150103,0.500
1501,20150104,0.000
1501,20150105,0.000
1501,20150106,0.500
1501,20150107,0.500
1501,20150108,0.500
