id,custid,大类编码,大类名称,中类编码,中类名称,小类编码,小类名称,销售日期,销售月份,商品编码,规格型号,商品类型,单位,销售数量,销售金额,商品单价,是否促销
13111,4885,15,日配,1518,常温乳品,151802,利乐砖加味奶,20150203,201502,DW-1518020050,240ml,一般商品,盒,1,5,5,否
13112,4885,15,日配,1521,蛋类,152101,新鲜蛋品,20150203,201502,DW-1521010005,散称,一般商品,千克,0.918,8.24,6.78,否
13113,272,10,肉禽,1001,猪肉,100101,鲜猪肉,20150203,201502,DW-1001010205,散称,生鲜,千克,0.312,6.8,19.8,否
13114,272,12,蔬果,1201,蔬菜,120101,叶菜,20150203,201502,DW-1201010005,散称,生鲜,千克,0.506,2.5,5.8,否
13115,272,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020010,散称,生鲜,千克,0.89,1.94,3.8,否
13116,272,12,蔬果,1201,蔬菜,120104,花果,20150203,201502,DW-1201040036,散称,生鲜,千克,0.57,2.1,1.8,否
13117,405,30,洗化,3011,保养用品,301102,洁面乳,20150203,201502,DW-3011020648,100g,一般商品,支,1,21.9,22.9,否
13118,535,30,洗化,3016,纸制品,301603,无芯纸,20150203,201502,DW-3016030118,200抽,一般商品,提,1,18.9,24.9,是
13119,551,15,日配,1518,常温乳品,151899,其他常温乳品,20150203,201502,DW-1518990050,200ml,一般商品,瓶,4,12,3,否
13120,560,20,粮油,2011,液体调料,201107,滴醋,20150203,201502,DW-2011070005,2250mL,一般商品,桶,1,12.9,12.9,否
13121,737,22,休闲,2201,饼干,220102,夹心,20150203,201502,DW-2201020093,106g,一般商品,盒,1,6.9,6.9,否
13122,1052,12,蔬果,1201,蔬菜,120106,菌菇类,20150203,201502,DW-1201060004,散称,生鲜,千克,0.412,4.44,16.8,否
13123,1331,12,蔬果,1201,蔬菜,120101,叶菜,20150203,201502,DW-1201010001,散称,生鲜,千克,0.158,1.7,5.56,否
13124,35,15,日配,1513,冷冻包子馒头,151301,甜馅包子,20150203,201502,DW-1513010001,360g,一般商品,袋,1,7.5,7.7,否
13125,98,20,粮油,2009,盐/糖,200902,功能盐,20150203,201502,DW-2009020012,400g,一般商品,袋,1,2.3,2.3,否
13126,200,30,洗化,3018,卫生巾,301801,日用卫生巾,20150203,201502,DW-3018010131,10片,一般商品,包,1,7.9,9.5,是
13127,221,12,蔬果,1201,蔬菜,120104,花果,20150203,201502,DW-1201040018,散称,生鲜,千克,0.298,3.39,7.6,否
13128,1993,14,烘焙,1403,现制西式糕点,140301,现制西式糕点,20150203,201502,DW-1403010085,散称,生鲜,千克,0.3,6,16,否
13129,405,31,家居,3119,卫浴用品,311902,浴球和浴花,20150203,201502,DW-3119020073,MHBASTC,一般商品,个,1,7.5,7.5,否
13130,486,21,冲调,2104,冲饮品,210402,奶茶饮品,20150203,201502,DW-2104020041,80g,一般商品,杯,1,3.2,3.2,否
13131,486,22,休闲,2203,膨化点心,220302,袋装薯片,20150203,201502,DW-2203020164,104g,一般商品,盒,1,7.8,8.5,否
13132,560,20,粮油,2008,调味料,200801,99%味精,20150203,201502,DW-2008010006,200g,一般商品,袋,3,10.5,3.9,否
13133,2257,12,蔬果,1201,蔬菜,120104,花果,20150203,201502,DW-1201040035,散称,生鲜,千克,0.494,5.9,9.6,否
13134,2257,20,粮油,2011,液体调料,201107,滴醋,20150203,201502,DW-2011070002,500mL,一般商品,瓶,1,4.2,4.2,否
13135,988,20,粮油,2011,液体调料,201110,其他醋,20150203,201502,DW-2011100002,450mL,一般商品,瓶,1,6.9,6.9,否
13136,221,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020044,散称,生鲜,千克,0.478,2.45,3.96,否
13137,405,30,洗化,3007,洗浴用品,300704,沐浴露,20150203,201502,DW-3007040522,400ml,一般商品,瓶,1,19.9,19.9,否
13138,486,22,休闲,2206,即食熟制品,220606,海苔,20150203,201502,DW-2206060019,4.5g,一般商品,袋,1,3.3,3.5,否
13139,110,23,酒饮,2306,运动机能饮料,230604,健康机能饮料,20150203,201502,DW-2306040015,600ml,一般商品,瓶,1,3.7,3.8,否
13140,221,12,蔬果,1201,蔬菜,120104,花果,20150203,201502,DW-1201040049,散称,生鲜,千克,0.574,3.43,5.8,否
13141,221,12,蔬果,1202,加工豆类,120205,豆类料理,20150203,201502,DW-1202058118,250g,生鲜,袋,1,5.5,5.8,否
13142,547,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020042,散称,生鲜,千克,0.488,5.3,7.8,否
13143,551,22,休闲,2202,糕点,220202,蛋糕,20150203,201502,DW-2202020177,散称,一般商品,KG,0.246,12.6,51.6,否
13144,560,20,粮油,2011,液体调料,201103,凉拌酱油,20150203,201502,DW-2011030009,800ml,一般商品,桶,1,5.9,6.7,否
13145,2790,15,日配,1515,冷冻火锅类,151503,火锅丸类,20150203,201502,DW-1515030007,散称,一般商品,千克,0.932,24,32.6,否
13146,405,31,家居,3122,地垫类,312205,马桶垫,20150203,201502,DW-3122050066,78,一般商品,只,1,13.9,16.9,是
13147,486,22,休闲,2203,膨化点心,220302,袋装薯片,20150203,201502,DW-2203020186,104g,一般商品,罐,1,7.5,7.5,否
13148,535,20,粮油,2010,食用油,201003,花生油,20150203,201502,DW-2010030004,5L,一般商品,瓶,1,138,145,否
13149,110,22,休闲,2201,饼干,220102,夹心,20150203,201502,DW-2201020028,130g,一般商品,袋,1,5.3,5.3,否
13150,737,22,休闲,2201,饼干,220102,夹心,20150203,201502,DW-2201020030,130g,一般商品,袋,1,5.3,5.3,否
13151,3326,23,酒饮,2303,果汁饮料,230304,植物蛋白饮料,20150203,201502,DW-2303040002,1L,一般商品,盒,1,10.5,12.7,是
13152,2257,20,粮油,2011,液体调料,201111,料酒,20150203,201502,DW-2011110003,350ml,一般商品,袋,1,1.9,1.9,否
13153,851,11,水产,1101,冰鲜水产,110107,贝蛤类,20150203,201502,DW-1101070017,散称,生鲜,kg,0.414,11.5,30,否
13154,1052,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020043,散称,生鲜,千克,0.838,2.32,1.8,否
13155,1052,12,蔬果,1201,蔬菜,120106,菌菇类,20150203,201502,DW-1201060009,散称,生鲜,千克,0.406,6.32,7.47,否
13156,1052,15,日配,1518,常温乳品,151813,利乐砖乳酸菌,20150203,201502,DW-1518130011,200ml,一般商品,盒,12,58.8,5.3,是
13157,394,22,休闲,2203,膨化点心,220302,袋装薯片,20150203,201502,DW-2203020019,40g,一般商品,袋,1,3.3,3.5,否
13158,486,22,休闲,2205,炒货,220512,豆类,20150203,201502,DW-2205120087,散称,一般商品,kg,0.518,9.2,19.8,否
13159,1370,12,蔬果,1203,水果,120309,进口水果,20150203,201502,DW-1203090210,散称,生鲜,KG,0.606,7.2,17.6,否
13160,2564,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020362,散称,生鲜,千克,0.468,3.45,3.98,否
13161,547,20,粮油,2014,酱菜类,201401,榨菜,20150203,201502,DW-2014010012,60g,一般商品,袋,2,1,0.5,否
13162,3860,12,蔬果,1201,蔬菜,120109,其它蔬菜,20150203,201502,DW-1201090032,散称,生鲜,千克,0.404,2.6,7.96,否
13163,2564,12,蔬果,1202,加工豆类,120201,豆腐,20150203,201502,DW-1202018073,散称,生鲜,千克,0.467,2.1,2.96,否
13164,4169,22,休闲,2201,饼干,220111,趣味/休闲,20150203,201502,DW-2201110062,48g,一般商品,盒,1,4.3,4.3,否
13165,4249,12,蔬果,1201,蔬菜,120103,芽菜,20150203,201502,DW-1201030001,散称,生鲜,千克,0.38,0.96,1.76,否
13166,2322,13,熟食,1301,凉拌熟食,130101,凉拌素食,20150203,201502,DW-1301010076,散称,联营商品,kg,0.308,7.4,20,否
13167,2257,20,粮油,2011,液体调料,201111,料酒,20150203,201502,DW-2011110013,500mL,一般商品,瓶,1,3.6,3.9,是
13168,1993,10,肉禽,1001,猪肉,100101,鲜猪肉,20150203,201502,DW-1001010194,散称,生鲜,千克,0.166,4.48,29.8,否
13169,98,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020037,散称,生鲜,千克,0.242,1.73,3.96,否
13170,110,22,休闲,2205,炒货,220503,去壳花生,20150203,201502,DW-2205030047,80g,一般商品,袋,1,2.9,2.9,否
13171,2702,22,休闲,2209,巧克力,220901,威化巧克力,20150203,201502,DW-2209010023,43g,一般商品,盒,1,8.5,8.5,否
13172,4579,15,日配,1518,常温乳品,151802,利乐砖加味奶,20150203,201502,DW-1518020052,250ml*12,一般商品,箱,1,58,76,是
13173,2427,22,休闲,2203,膨化点心,220399,其他膨化点心,20150203,201502,DW-2203990003,50g,一般商品,袋,1,3,3.3,否
13174,200,22,休闲,2202,糕点,220205,中式糕点,20150203,201502,DW-2202050141,散称,一般商品,KG,0.428,4.19,17.8,是
13175,221,12,蔬果,1201,蔬菜,120101,叶菜,20150203,201502,DW-1201010023,散称,生鲜,千克,0.406,1.2,2.56,否
13176,2890,12,蔬果,1201,蔬菜,120104,花果,20150203,201502,DW-1201040026,散称,生鲜,千克,0.633,4.04,1.98,否
13177,2222,10,肉禽,1001,猪肉,100102,猪下水,20150203,201502,DW-1001020104,散称,生鲜,千克,0.344,10.2,31,否
13178,4885,10,肉禽,1004,鸡产品,100404,调味鸡肉,20150203,201502,DW-1004040019,散称,生鲜,Kg,0.504,8.27,19.6,否
13179,4885,23,酒饮,2303,果汁饮料,230304,植物蛋白饮料,20150203,201502,DW-2303040015,245ml,一般商品,盒,1,2.9,2.9,否
13180,560,12,蔬果,1203,水果,120313,其它水果,20150203,201502,DW-1203130339,散称,生鲜,KG,0.58,8.1,19.8,否
13181,3182,20,粮油,2008,调味料,200809,淀/酵/碱粉,20150203,201502,DW-2008090024,200g,一般商品,袋,1,2,2.9,否
13182,2427,22,休闲,2203,膨化点心,220301,米制点心,20150203,201502,DW-2203010039,105g,一般商品,袋,1,7.8,8.5,否
13183,2462,23,酒饮,2311,国产白酒,231102,普通低度白酒,20150203,201502,DW-2311020222,42%500ml,一般商品,瓶,1,16.9,19.3,否
13184,3805,15,日配,1518,常温乳品,151805,利乐枕纯奶,20150203,201502,DW-1518050007,240ml,一般商品,袋,16,33.9,2.7,是
13185,3805,22,休闲,2203,膨化点心,220305,粟米类,20150203,201502,DW-2203050030,40g,一般商品,袋,1,3.8,3.9,否
13186,2702,22,休闲,2209,巧克力,220901,威化巧克力,20150203,201502,DW-2209010024,4条,一般商品,盒,1,7.9,8,否
13187,988,22,休闲,2201,饼干,220110,简装/压缩,20150203,201502,DW-2201100015,散称,一般商品,KG,0.264,5.21,19.8,否
13188,1052,15,日配,1505,冷藏乳品,150504,冷藏乳酸菌,20150203,201502,DW-1505040050,100ml*5,一般商品,板,2,25.8,11,否
13189,1150,21,冲调,2102,茶叶,210202,包装茶,20150203,201502,DW-2102020027,50g,联营商品,袋,1,4.6,4.7,否
13190,4249,15,日配,1501,冷藏肉制品,150101,香肠类,20150203,201502,DW-1501010003,48g,一般商品,袋,1,2,2,否
13191,4579,12,蔬果,1203,水果,120301,柑桔柚类,20150203,201502,DW-1203010204,散称,生鲜,KG,0.97,5.2,3.98,否
13192,1914,11,水产,1102,冷冻水产,110203,冷冻虾蟹,20150203,201502,DW-1102030005,散称,生鲜,kg,0.53,31.69,31.8,否
13193,4335,12,蔬果,1201,蔬菜,120103,芽菜,20150203,201502,DW-1201030001,散称,生鲜,千克,0.234,0.23,1.76,否
13194,4366,12,蔬果,1203,水果,120301,柑桔柚类,20150203,201502,DW-1203010204,散称,生鲜,KG,0.981,5.28,3.98,否
13195,4426,15,日配,1518,常温乳品,151802,利乐砖加味奶,20150203,201502,DW-1518020042,243ml,一般商品,盒,1,4.9,4.9,否
13196,4426,22,休闲,2205,炒货,220507,果片,20150203,201502,DW-2205070011,90g,一般商品,袋,1,5.3,5.3,否
13197,4673,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020721,散称,生鲜,千克,0.185,0.42,5,否
13198,1914,20,粮油,2014,酱菜类,201405,腐乳,20150203,201502,DW-2014050030,340g,一般商品,瓶,1,7.5,7.7,否
13199,2085,22,休闲,2201,饼干,220107,酥性,20150203,201502,DW-2201070117,散称,一般商品,KG,0.368,7.2,19.6,否
13200,3860,12,蔬果,1201,蔬菜,120104,花果,20150203,201502,DW-1201040003,散称,生鲜,千克,0.088,1.61,4.98,否
13201,3923,20,粮油,2014,酱菜类,201403,笋类,20150203,201502,DW-2014030007,140g,一般商品,袋,1,2.2,2.3,否
13202,3938,12,蔬果,1201,蔬菜,120105,鲜调味,20150203,201502,DW-1201050007,散称,生鲜,千克,0.252,1.7,15.6,否
13203,4622,20,粮油,2008,调味料,200809,淀/酵/碱粉,20150203,201502,DW-2008090024,200g,一般商品,袋,1,2,2.9,否
13204,4673,12,蔬果,1201,蔬菜,120104,花果,20150203,201502,DW-1201040026,散称,生鲜,千克,0.464,2.96,1.98,否
13205,4366,12,蔬果,1201,蔬菜,120106,菌菇类,20150203,201502,DW-1201060003,散称,生鲜,千克,0.394,3.3,6.56,否
13206,4406,22,休闲,2205,炒货,220515,南瓜子,20150203,201502,DW-2205150010,144g,一般商品,袋,1,7.9,8.3,否
13207,4552,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020008,散称,生鲜,千克,0.27,1.83,5.8,否
13208,4552,22,休闲,2201,饼干,220102,夹心,20150203,201502,DW-2201020141,55g,一般商品,杯,1,4.4,5.3,否
13209,2257,12,蔬果,1201,蔬菜,120101,叶菜,20150203,201502,DW-1201010006,散称,生鲜,千克,0.07,1,12,否
13210,2322,22,休闲,2202,糕点,220205,中式糕点,20150203,201502,DW-2202050141,散称,一般商品,KG,0.188,1.8,17.8,是
13211,2397,30,洗化,3016,纸制品,301608,软抽纸巾,20150203,201502,DW-3016080259,200抽*6,一般商品,提,1,15.9,21.9,是
13212,5117,22,休闲,2209,巧克力,220904,牛奶巧克力,20150203,201502,DW-2209040066,84g,一般商品,袋,1,13.5,13.5,否
13213,4622,21,冲调,2106,蜂蜜/面包酱,210699,其他蜂蜜/面包,20150203,201502,DW-2106990042,500g,一般商品,瓶,1,19.9,30.7,是
13214,4673,12,蔬果,1202,加工豆类,120201,豆腐,20150203,201502,DW-1202018269,块,生鲜,块,1,2,2,否
13215,5089,15,日配,1505,冷藏乳品,150501,冷藏原味酸乳,20150203,201502,DW-1505010113,450g,一般商品,瓶,1,10.9,10.9,否
13216,4366,10,肉禽,1001,猪肉,100101,鲜猪肉,20150203,201502,DW-1001010196,散称,生鲜,千克,0.236,5.62,27.8,否
13217,4366,12,蔬果,1201,蔬菜,120104,花果,20150203,201502,DW-1201040031,散称,生鲜,千克,0.704,2.66,3.16,否
13218,4426,22,休闲,2201,饼干,220111,趣味/休闲,20150203,201502,DW-2201110106,48g,一般商品,盒,1,5.9,6.5,否
13219,2462,15,日配,1521,蛋类,152101,新鲜蛋品,20150203,201502,DW-1521010001,散称,一般商品,千克,1.082,21.4,19.8,否
13220,2462,20,粮油,2011,液体调料,201101,老抽酱油,20150203,201502,DW-2011010038,620mL,一般商品,瓶,1,3.9,3.9,否
13221,2564,15,日配,1521,蛋类,152101,新鲜蛋品,20150203,201502,DW-1521010005,散称,一般商品,千克,0.846,7.59,6.78,否
13222,2577,20,粮油,2005,煮食面/粉,200502,杂粮挂面,20150203,201502,DW-2005020008,1000g,一般商品,卷,1,9.5,9.9,否
13223,2702,21,冲调,2101,奶粉,210106,婴儿辅助食品,20150203,201502,DW-2101060055,120g,一般商品,支,1,4.9,4.9,否
13224,5283,23,酒饮,2311,国产白酒,231101,名酒,20150203,201502,DW-2311010015,52%500ml,一般商品,瓶,6,3540,690,是
13225,4552,12,蔬果,1201,蔬菜,120103,芽菜,20150203,201502,DW-1201030002,散称,生鲜,千克,0.626,1.2,2.78,否
13226,4552,22,休闲,2203,膨化点心,220399,其他膨化点心,20150203,201502,DW-2203990005,50g,一般商品,袋,1,2.7,2.7,否
13227,2986,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020043,散称,生鲜,千克,0.95,2.6,1.8,否
13228,3419,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020008,散称,生鲜,千克,0.234,1.52,5.8,否
13229,4886,12,蔬果,1201,蔬菜,120104,花果,20150203,201502,DW-1201040049,散称,生鲜,千克,0.809,4.83,5.8,否
13230,3419,20,粮油,2007,南北干货,200709,粉丝/条,20150203,201502,DW-2007090052,275g,一般商品,袋,1,5.5,5.7,否
13231,5117,22,休闲,2209,巧克力,220902,夹心巧克力,20150203,201502,DW-2209020071,21g,一般商品,袋,1,3.3,3.3,否
13232,3860,12,蔬果,1201,蔬菜,120101,叶菜,20150203,201502,DW-1201010009,散称,生鲜,千克,0.116,0.94,6.56,否
13233,3860,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020017,散称,生鲜,千克,0.359,1.07,2.56,否
13234,3923,20,粮油,2014,酱菜类,201401,榨菜,20150203,201502,DW-2014010013,138g,一般商品,袋,1,1.8,1.7,否
13235,3923,30,洗化,3014,个人卫生用品,301406,棉棒/棉球,20150203,201502,DW-3014060009,170头,一般商品,袋,1,2,2,否
13236,4249,12,蔬果,1201,蔬菜,120109,其它蔬菜,20150203,201502,DW-1201090311, ,生鲜,个,8,4,2,否
13237,4366,12,蔬果,1203,水果,120303,梨类,20150203,201502,DW-1203030161,散称,生鲜,KG,0.881,5.27,15.96,否
13238,4372,15,日配,1518,常温乳品,151802,利乐砖加味奶,20150203,201502,DW-1518020001,250ml,一般商品,盒,1,3.5,3.5,否
13239,4372,22,休闲,2207,糖果,220703,软糖,20150203,201502,DW-2207030113,100g,一般商品,瓶,1,8.9,8.9,否
13240,4579,34,针织,3431,拖鞋,343105,女布/绒面拖鞋,20150203,201502,DW-3431050151,26-29,一般商品,双,1,9.9,11.9,是
13241,4886,15,日配,1521,蛋类,152101,新鲜蛋品,20150203,201502,DW-1521010005,散称,一般商品,千克,1.69,15.1,6.78,否
13242,394,20,粮油,2002,袋装速食面组,200201,牛肉口味,20150203,201502,DW-2002010015,100g*5,一般商品,组,1,11.6,14.7,否
13243,394,20,粮油,2005,煮食面/粉,200501,挂面,20150203,201502,DW-2005010013,250g,一般商品,袋,1,2.8,2.9,否
13244,405,12,蔬果,1201,蔬菜,120109,其它蔬菜,20150203,201502,DW-1201090032,散称,生鲜,千克,0.248,1.63,7.96,否
13245,405,30,洗化,3009,剃须护理用品,300901,剃须刀片,20150203,201502,DW-3009010017,5刀头,一般商品,盒,1,17.9,17.9,否
13246,988,31,家居,3114,一次性用品,311406,牙签/牙签合/水,20150203,201502,DW-3114060025,T1200,一般商品,袋,1,1.5,2,是
13247,1052,12,蔬果,1201,蔬菜,120101,叶菜,20150203,201502,DW-1201010025,散称,生鲜,千克,0.33,1.51,3.96,否
13248,1351,15,日配,1505,冷藏乳品,150501,冷藏原味酸乳,20150203,201502,DW-1505010033,100g*8,一般商品,组,1,8.9,13.2,是
13249,1351,22,休闲,2207,糖果,220799,其他糖果,20150203,201502,DW-2207990016,45g,一般商品,袋,1,3.5,3.5,否
13250,1770,22,休闲,2208,口香糖,220801,无糖口香糖,20150203,201502,DW-2208010003,56g,一般商品,瓶,1,10.4,10.4,否
13251,2085,20,粮油,2011,液体调料,201111,料酒,20150203,201502,DW-2011110031,500ml,一般商品,瓶,1,9.9,9.9,否
13252,2427,22,休闲,2202,糕点,220299,其他糕点,20150203,201502,DW-2202990074,168g,一般商品,袋,1,6.9,11.3,是
13253,2702,22,休闲,2204,蜜饯,220409,果蔬干,20150203,201502,DW-2204090047,95g,一般商品,袋,1,13.9,13.9,否
13254,2890,15,日配,1518,常温乳品,151802,利乐砖加味奶,20150203,201502,DW-1518020001,250ml,一般商品,盒,12,42,3.5,否
13255,3805,23,酒饮,2303,果汁饮料,230304,植物蛋白饮料,20150203,201502,DW-2303040052,315g,一般商品,听,1,4.5,4.5,否
13256,3923,15,日配,1505,冷藏乳品,150504,冷藏乳酸菌,20150203,201502,DW-1505040040,340ml*2,一般商品,瓶,1,9.9,9.9,否
13257,4335,12,蔬果,1201,蔬菜,120101,叶菜,20150203,201502,DW-1201010005,散称,生鲜,千克,0.582,2.89,5.8,否
13258,4426,22,休闲,2202,糕点,220202,蛋糕,20150203,201502,DW-2202020127,80g,一般商品,盒,1,9.9,9.9,否
13259,4525,20,粮油,2015,罐头,201502,水果罐头,20150203,201502,DW-2015020004,240g,一般商品,瓶,1,6.5,6.7,否
13260,4540,30,洗化,3016,纸制品,301606,手帕纸,20150203,201502,DW-3016060003,12包,一般商品,包,1,5.8,6.9,是
13261,4579,12,蔬果,1203,水果,120301,柑桔柚类,20150203,201502,DW-1203010218,散称,生鲜,KG,1.833,13.5,7.96,否
13262,4579,12,蔬果,1203,水果,120303,梨类,20150203,201502,DW-1203030184,散称,生鲜,KG,1.444,13.5,4,否
13263,4886,10,肉禽,1001,猪肉,100101,鲜猪肉,20150203,201502,DW-1001010205,散称,生鲜,千克,0.908,19.79,19.8,否
13264,4886,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020026,散称,生鲜,千克,1.348,2.67,2.56,否
13265,4886,12,蔬果,1201,蔬菜,120105,鲜调味,20150203,201502,DW-1201050011,散称,生鲜,千克,0.58,1.14,6.56,否
13266,98,20,粮油,2008,调味料,200803,鸡精,20150203,201502,DW-2008030006,100g,一般商品,袋,1,3.5,4.3,是
13267,200,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020037,散称,生鲜,千克,0.348,2.43,3.96,否
13268,272,15,日配,1521,蛋类,152101,新鲜蛋品,20150203,201502,DW-1521010005,散称,一般商品,千克,1.651,14.8,6.78,否
13269,394,22,休闲,2203,膨化点心,220303,罐装薯片,20150203,201502,DW-2203030004,105g,一般商品,罐,1,7.9,7.9,否
13270,1052,15,日配,1501,冷藏肉制品,150101,香肠类,20150203,201502,DW-1501010068,300g,一般商品,袋,1,21.5,21.5,否
13271,1370,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020365,散称,生鲜,千克,0.678,3.91,3.96,否
13272,1993,12,蔬果,1201,蔬菜,120101,叶菜,20150203,201502,DW-1201010004,散称,生鲜,千克,0.504,3.41,5.6,否
13273,2130,31,家居,3119,卫浴用品,311901,皂盒,20150203,201502,DW-3119010028,51,一般商品,个,1,5,5,否
13274,2427,22,休闲,2203,膨化点心,220302,袋装薯片,20150203,201502,DW-2203020275,60g,一般商品,袋,1,3.9,3.9,否
13275,2476,20,粮油,2009,盐/糖,200902,功能盐,20150203,201502,DW-2009020012,400g,一般商品,袋,1,2.3,2.3,否
13276,2577,20,粮油,2011,液体调料,201107,滴醋,20150203,201502,DW-2011070002,500mL,一般商品,瓶,1,4.2,4.2,否
13277,2986,20,粮油,2011,液体调料,201107,滴醋,20150203,201502,DW-2011070008,500mL,一般商品,瓶,1,4.8,4.8,否
13278,3365,15,日配,1518,常温乳品,151804,利乐砖酸酸乳,20150203,201502,DW-1518040002,250ml,一般商品,盒,1,1.8,1.8,否
13279,3860,11,水产,1103,干货水产,110301,干货鱼类,20150203,201502,DW-1103010078,散称,生鲜,千克,1.866,33.21,17.8,否
13280,3860,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020025,散称,生鲜,千克,0.314,0.93,2.56,否
13281,3860,12,蔬果,1201,蔬菜,120104,花果,20150203,201502,DW-1201040035,散称,生鲜,千克,0.234,2.8,9.6,否
13282,3923,15,日配,1501,冷藏肉制品,150199,其它肠类,20150203,201502,DW-1501990008,630g,一般商品,板,1,17.5,17.9,否
13283,3923,30,洗化,3008,洗护发用品,300802,润发护发,20150203,201502,DW-3008020601,500ml,一般商品,瓶,1,16.9,16.9,否
13284,4169,22,休闲,2205,炒货,220512,豆类,20150203,201502,DW-2205120001,80g,一般商品,袋,1,4.5,4.5,否
13285,4249,12,蔬果,1201,蔬菜,120104,花果,20150203,201502,DW-1201040010,散称,生鲜,千克,0.414,3.38,2.58,否
13286,4552,22,休闲,2203,膨化点心,220302,袋装薯片,20150203,201502,DW-2203020188,104g,一般商品,罐,1,7.5,7.5,否
13287,4885,12,蔬果,1201,蔬菜,120101,叶菜,20150203,201502,DW-1201010020, ,生鲜,包,1,3.6,4.98,否
13288,4886,12,蔬果,1201,蔬菜,120104,花果,20150203,201502,DW-1201040026,散称,生鲜,千克,0.428,1.7,1.98,否
13289,110,23,酒饮,2306,运动机能饮料,230602,运动饮料,20150203,201502,DW-2306020018,550ml,一般商品,瓶,1,4.5,5,否
13290,221,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020037,散称,生鲜,千克,0.362,2.59,3.96,否
13291,469,20,粮油,2013,调味酱,201302,辣酱,20150203,201502,DW-2013020139,210g,一般商品,瓶,1,7.9,8.9,否
13292,547,20,粮油,2008,调味料,200805,香辛粉,20150203,201502,DW-2008050028,30g,一般商品,瓶,1,12.5,12.9,否
13293,200,12,蔬果,1201,蔬菜,120106,菌菇类,20150203,201502,DW-1201060014,散称,生鲜,kg,1,3.9,30,否
13294,394,20,粮油,2015,罐头,201501,八宝粥,20150203,201502,DW-2015010042,360g,一般商品,听,1,3.3,3.3,否
13295,405,20,粮油,2006,五谷杂粮,200608,杂粮粉,20150203,201502,DW-2006080036,散称,一般商品,公斤,1.136,4.06,4.58,否
13296,486,22,休闲,2203,膨化点心,220302,袋装薯片,20150203,201502,DW-2203020282,45g,一般商品,袋,1,3.5,3.7,否
13297,737,23,酒饮,2307,乳饮料,230705,乳酸菌饮料,20150203,201502,DW-2307050002,220ml*4,一般商品,板,1,7.5,7.5,否
13298,1370,12,蔬果,1201,蔬菜,120102,根茎,20150203,201502,DW-1201020361,散称,生鲜,kg,0.612,8.92,56,否
13299,405,12,蔬果,1202,加工豆类,120201,豆腐,20150203,201502,DW-1202018267,块,生鲜,块,2,3,1.5,否
13300,486,22,休闲,2201,饼干,220111,趣味/休闲,20150203,201502,DW-2201110223,300ml,一般商品,袋,1,5.2,5.2,否
