编码,日期,销量,周
1005.0,20150722.0,0,3
1005.0,20150723.0,1,4
1005.0,20150724.0,1,5
1005.0,20150725.0,0,6
1005.0,20150726.0,0,7
1005.0,20150727.0,2,1
1005.0,20150728.0,1,2
1005.0,20150729.0,5,3
1005.0,20150730.0,1,4
1005.0,20150731.0,0,5
1005.0,20150801.0,0,6
1005.0,20150802.0,0,7
1005.0,20150803.0,1,1
1005.0,20150804.0,0,2
1005.0,20150805.0,1,3
1005.0,20150806.0,0,4
1005.0,20150807.0,1,5
1005.0,20150808.0,0,6
1005.0,20150809.0,0,7
1005.0,20150810.0,0,1
1005.0,20150811.0,1,2
1005.0,20150812.0,1,3
1005.0,20150813.0,0,4
1005.0,20150814.0,0,5
1005.0,20150815.0,2,6
1005.0,20150816.0,1,7
1005.0,20150817.0,0,1
1005.0,20150818.0,0,2
1005.0,20150819.0,5,3
1005.0,20150820.0,0,4
1005.0,20150821.0,0,5
1005.0,20150822.0,0,6
1005.0,20150823.0,0,7
1005.0,20150824.0,1,1
1005.0,20150825.0,0,2
1005.0,20150826.0,4,3
1005.0,20150827.0,0,4
1005.0,20150828.0,0,5
1005.0,20150829.0,1,6
1005.0,20150830.0,0,7
1005.0,20150831.0,0,1
1006.0,20150101.0,0,4
1006.0,20150102.0,0,5
1006.0,20150103.0,0,6
1006.0,20150104.0,0,7
1006.0,20150105.0,0,1
1006.0,20150106.0,0,2
1006.0,20150107.0,0,3
1006.0,20150108.0,0,4
1006.0,20150109.0,0,5
1006.0,20150110.0,1,6
1006.0,20150111.0,1,7
1006.0,20150112.0,0,1
1006.0,20150113.0,0,2
1006.0,20150114.0,0,3
1006.0,20150115.0,0,4
1006.0,20150116.0,0,5
1006.0,20150117.0,0,6
1006.0,20150118.0,0,7
1006.0,20150119.0,1,1
1006.0,20150120.0,1,2
1006.0,20150121.0,0,3
1006.0,20150122.0,0,4
1006.0,20150123.0,0,5
1006.0,20150124.0,0,6
1006.0,20150125.0,0,7
1006.0,20150126.0,0,1
1006.0,20150127.0,0,2
1006.0,20150128.0,0,3
1006.0,20150129.0,1,4
1006.0,20150130.0,0,5
1006.0,20150131.0,0,6
1006.0,20150201.0,0,7
1006.0,20150202.0,0,1
1006.0,20150203.0,0,2
1006.0,20150204.0,0,3
1006.0,20150205.0,0,4
1006.0,20150206.0,0,5
1006.0,20150207.0,0,6
1006.0,20150208.0,1,7
1006.0,20150209.0,0,1
1006.0,20150210.0,0,2
1006.0,20150211.0,0,3
1006.0,20150212.0,0,4
1006.0,20150213.0,0,5
1006.0,20150214.0,0,6
1006.0,20150215.0,1,7
1006.0,20150216.0,0,1
1006.0,20150217.0,0,2
1006.0,20150218.0,0,3
1006.0,20150219.0,0,4
1006.0,20150220.0,0,5
1006.0,20150221.0,0,6
1006.0,20150222.0,0,7
1006.0,20150223.0,0,1
1006.0,20150224.0,0,2
1006.0,20150225.0,1,3
1006.0,20150226.0,0,4
1006.0,20150227.0,0,5
1006.0,20150228.0,0,6
1006.0,20150301.0,0,7
1006.0,20150302.0,0,1
1006.0,20150303.0,0,2
1006.0,20150304.0,1,3
1006.0,20150305.0,0,4
1006.0,20150306.0,0,5
1006.0,20150307.0,0,6
1006.0,20150308.0,0,7
1006.0,20150309.0,0,1
1006.0,20150310.0,0,2
1006.0,20150311.0,0,3
1006.0,20150312.0,0,4
1006.0,20150313.0,0,5
1006.0,20150314.0,1,6
1006.0,20150315.0,0,7
1006.0,20150316.0,0,1
1006.0,20150317.0,0,2
1006.0,20150318.0,0,3
1006.0,20150319.0,0,4
1006.0,20150320.0,0,5
1006.0,20150321.0,0,6
1006.0,20150322.0,0,7
1006.0,20150323.0,0,1
1006.0,20150324.0,0,2
1006.0,20150325.0,0,3
1006.0,20150326.0,0,4
1006.0,20150327.0,0,5
1006.0,20150328.0,0,6
1006.0,20150329.0,0,7
1006.0,20150330.0,0,1
1006.0,20150331.0,0,2
1006.0,20150401.0,1,3
1006.0,20150402.0,0,4
1006.0,20150403.0,0,5
1006.0,20150404.0,0,6
1006.0,20150405.0,0,7
1006.0,20150406.0,0,1
1006.0,20150407.0,0,2
1006.0,20150408.0,0,3
1006.0,20150409.0,0,4
1006.0,20150410.0,0,5
1006.0,20150411.0,0,6
1006.0,20150412.0,0,7
1006.0,20150413.0,0,1
1006.0,20150414.0,0,2
1006.0,20150415.0,0,3
1006.0,20150416.0,0,4
1006.0,20150417.0,0,5
1006.0,20150418.0,0,6
1006.0,20150419.0,0,7
1006.0,20150420.0,0,1
1006.0,20150421.0,0,2
1006.0,20150422.0,0,3
1006.0,20150423.0,0,4
1006.0,20150424.0,0,5
1006.0,20150425.0,0,6
1006.0,20150426.0,0,7
1006.0,20150427.0,0,1
1006.0,20150428.0,0,2
1006.0,20150429.0,1,3
1006.0,20150430.0,0,4
1006.0,20150501.0,0,5
1006.0,20150502.0,0,6
1006.0,20150503.0,0,7
1006.0,20150504.0,0,1
1006.0,20150505.0,0,2
1006.0,20150506.0,0,3
1006.0,20150507.0,0,4
1006.0,20150508.0,0,5
1006.0,20150509.0,0,6
1006.0,20150510.0,0,7
1006.0,20150511.0,0,1
1006.0,20150512.0,0,2
1006.0,20150513.0,0,3
1006.0,20150514.0,0,4
1006.0,20150515.0,0,5
1006.0,20150516.0,0,6
1006.0,20150517.0,0,7
1006.0,20150518.0,0,1
1006.0,20150519.0,0,2
1006.0,20150520.0,0,3
1006.0,20150521.0,0,4
1006.0,20150522.0,0,5
1006.0,20150523.0,0,6
1006.0,20150524.0,0,7
1006.0,20150525.0,0,1
1006.0,20150526.0,0,2
1006.0,20150527.0,0,3
1006.0,20150528.0,0,4
1006.0,20150529.0,0,5
1006.0,20150530.0,0,6
1006.0,20150531.0,0,7
1006.0,20150601.0,0,1
1006.0,20150602.0,0,2
1006.0,20150603.0,0,3
1006.0,20150604.0,0,4
1006.0,20150605.0,0,5
1006.0,20150606.0,0,6
1006.0,20150607.0,0,7
1006.0,20150608.0,0,1
1006.0,20150609.0,0,2
1006.0,20150610.0,0,3
1006.0,20150611.0,0,4
1006.0,20150612.0,0,5
1006.0,20150613.0,0,6
1006.0,20150614.0,0,7
1006.0,20150615.0,0,1
1006.0,20150616.0,0,2
1006.0,20150617.0,0,3
1006.0,20150618.0,0,4
1006.0,20150619.0,0,5
1006.0,20150620.0,0,6
1006.0,20150621.0,0,7
1006.0,20150622.0,0,1
1006.0,20150623.0,0,2
1006.0,20150624.0,0,3
1006.0,20150625.0,0,4
1006.0,20150626.0,0,5
1006.0,20150627.0,0,6
1006.0,20150628.0,0,7
1006.0,20150629.0,0,1
1006.0,20150630.0,0,2
1006.0,20150701.0,0,3
1006.0,20150702.0,0,4
1006.0,20150703.0,0,5
1006.0,20150704.0,0,6
1006.0,20150705.0,0,7
1006.0,20150706.0,0,1
1006.0,20150707.0,0,2
1006.0,20150708.0,0,3
1006.0,20150709.0,0,4
1006.0,20150710.0,0,5
1006.0,20150711.0,0,6
1006.0,20150712.0,0,7
1006.0,20150713.0,0,1
1006.0,20150714.0,0,2
1006.0,20150715.0,0,3
1006.0,20150716.0,0,4
1006.0,20150717.0,0,5
1006.0,20150718.0,0,6
1006.0,20150719.0,0,7
1006.0,20150720.0,0,1
1006.0,20150721.0,0,2
1006.0,20150722.0,0,3
1006.0,20150723.0,0,4
1006.0,20150724.0,0,5
1006.0,20150725.0,0,6
1006.0,20150726.0,0,7
1006.0,20150727.0,0,1
1006.0,20150728.0,0,2
1006.0,20150729.0,0,3
1006.0,20150730.0,0,4
1006.0,20150731.0,0,5
1006.0,20150801.0,0,6
1006.0,20150802.0,0,7
1006.0,20150803.0,0,1
1006.0,20150804.0,1,2
1006.0,20150805.0,0,3
1006.0,20150806.0,0,4
1006.0,20150807.0,0,5
1006.0,20150808.0,0,6
1006.0,20150809.0,0,7
1006.0,20150810.0,0,1
1006.0,20150811.0,0,2
1006.0,20150812.0,0,3
1006.0,20150813.0,0,4
1006.0,20150814.0,0,5
1006.0,20150815.0,0,6
1006.0,20150816.0,0,7
1006.0,20150817.0,0,1
1006.0,20150818.0,0,2
1006.0,20150819.0,0,3
1006.0,20150820.0,0,4
1006.0,20150821.0,1,5
1006.0,20150822.0,0,6
1006.0,20150823.0,0,7
1006.0,20150824.0,0,1
1006.0,20150825.0,0,2
1006.0,20150826.0,0,3
1006.0,20150827.0,0,4
1006.0,20150828.0,0,5
1006.0,20150829.0,0,6
1006.0,20150830.0,0,7
1006.0,20150831.0,0,1
1007.0,20150101.0,0,4
1007.0,20150102.0,0,5
1007.0,20150103.0,0,6
1007.0,20150104.0,0,7
1007.0,20150105.0,0,1
1007.0,20150106.0,0,2
1007.0,20150107.0,1,3
1007.0,20150108.0,0,4
1007.0,20150109.0,0,5
1007.0,20150110.0,0,6
1007.0,20150111.0,0,7
1007.0,20150112.0,0,1
1007.0,20150113.0,1,2
1007.0,20150114.0,0,3
1007.0,20150115.0,0,4
1007.0,20150116.0,0,5
1007.0,20150117.0,0,6
1007.0,20150118.0,0,7
1007.0,20150119.0,0,1
1007.0,20150120.0,0,2
1007.0,20150121.0,2,3
1007.0,20150122.0,0,4
1007.0,20150123.0,0,5
1007.0,20150124.0,0,6
1007.0,20150125.0,0,7
1007.0,20150126.0,0,1
1007.0,20150127.0,0,2
1007.0,20150128.0,0,3
1007.0,20150129.0,0,4
1007.0,20150130.0,0,5
1007.0,20150131.0,0,6
1007.0,20150201.0,0,7
1007.0,20150202.0,0,1
1007.0,20150203.0,0,2
1007.0,20150204.0,0,3
1007.0,20150205.0,0,4
1007.0,20150206.0,0,5
1007.0,20150207.0,0,6
1007.0,20150208.0,0,7
1007.0,20150209.0,0,1
1007.0,20150210.0,0,2
1007.0,20150211.0,0,3
1007.0,20150212.0,0,4
1007.0,20150213.0,0,5
1007.0,20150214.0,0,6
1007.0,20150215.0,0,7
1007.0,20150216.0,0,1
1007.0,20150217.0,0,2
1007.0,20150218.0,0,3
1007.0,20150219.0,0,4
1007.0,20150220.0,0,5
1007.0,20150221.0,0,6
1007.0,20150222.0,0,7
1007.0,20150223.0,0,1
1007.0,20150224.0,0,2
1007.0,20150225.0,0,3
1007.0,20150226.0,0,4
1007.0,20150227.0,0,5
1007.0,20150228.0,0,6
1007.0,20150301.0,0,7
1007.0,20150302.0,0,1
1007.0,20150303.0,0,2
1007.0,20150304.0,0,3
1007.0,20150305.0,0,4
1007.0,20150306.0,0,5
1007.0,20150307.0,0,6
1007.0,20150308.0,0,7
1007.0,20150309.0,0,1
1007.0,20150310.0,0,2
1007.0,20150311.0,0,3
1007.0,20150312.0,0,4
1007.0,20150313.0,0,5
1007.0,20150314.0,0,6
1007.0,20150315.0,0,7
1007.0,20150316.0,0,1
1007.0,20150317.0,0,2
1007.0,20150318.0,0,3
1007.0,20150319.0,0,4
1007.0,20150320.0,0,5
1007.0,20150321.0,0,6
1007.0,20150322.0,0,7
1007.0,20150323.0,0,1
1007.0,20150324.0,0,2
1007.0,20150325.0,0,3
1007.0,20150326.0,0,4
1007.0,20150327.0,0,5
1007.0,20150328.0,0,6
1007.0,20150329.0,0,7
1007.0,20150330.0,0,1
1007.0,20150331.0,0,2
1007.0,20150401.0,0,3
1007.0,20150402.0,0,4
1007.0,20150403.0,0,5
1007.0,20150404.0,0,6
1007.0,20150405.0,0,7
1007.0,20150406.0,0,1
1007.0,20150407.0,0,2
1007.0,20150408.0,0,3
1007.0,20150409.0,0,4
1007.0,20150410.0,0,5
1007.0,20150411.0,0,6
1007.0,20150412.0,0,7
1007.0,20150413.0,0,1
1007.0,20150414.0,0,2
1007.0,20150415.0,0,3
1007.0,20150416.0,0,4
1007.0,20150417.0,0,5
1007.0,20150418.0,0,6
1007.0,20150419.0,0,7
1007.0,20150420.0,0,1
1007.0,20150421.0,0,2
1007.0,20150422.0,0,3
1007.0,20150423.0,0,4
1007.0,20150424.0,0,5
1007.0,20150425.0,0,6
1007.0,20150426.0,0,7
1007.0,20150427.0,0,1
1007.0,20150428.0,0,2
1007.0,20150429.0,0,3
1007.0,20150430.0,0,4
1007.0,20150501.0,0,5
1007.0,20150502.0,0,6
1007.0,20150503.0,0,7
1007.0,20150504.0,0,1
1007.0,20150505.0,0,2
1007.0,20150506.0,0,3
1007.0,20150507.0,0,4
1007.0,20150508.0,0,5
1007.0,20150509.0,0,6
1007.0,20150510.0,0,7
1007.0,20150511.0,0,1
1007.0,20150512.0,0,2
1007.0,20150513.0,0,3
1007.0,20150514.0,0,4
1007.0,20150515.0,0,5
1007.0,20150516.0,0,6
1007.0,20150517.0,0,7
1007.0,20150518.0,0,1
1007.0,20150519.0,0,2
1007.0,20150520.0,0,3
1007.0,20150521.0,0,4
1007.0,20150522.0,0,5
1007.0,20150523.0,0,6
1007.0,20150524.0,0,7
1007.0,20150525.0,0,1
1007.0,20150526.0,0,2
1007.0,20150527.0,0,3
1007.0,20150528.0,0,4
1007.0,20150529.0,0,5
1007.0,20150530.0,0,6
1007.0,20150531.0,0,7
1007.0,20150601.0,0,1
1007.0,20150602.0,0,2
1007.0,20150603.0,0,3
1007.0,20150604.0,0,4
1007.0,20150605.0,0,5
1007.0,20150606.0,0,6
1007.0,20150607.0,0,7
1007.0,20150608.0,0,1
1007.0,20150609.0,0,2
1007.0,20150610.0,0,3
1007.0,20150611.0,0,4
1007.0,20150612.0,0,5
1007.0,20150613.0,0,6
1007.0,20150614.0,0,7
1007.0,20150615.0,0,1
1007.0,20150616.0,0,2
1007.0,20150617.0,0,3
1007.0,20150618.0,0,4
1007.0,20150619.0,0,5
1007.0,20150620.0,0,6
1007.0,20150621.0,0,7
1007.0,20150622.0,0,1
1007.0,20150623.0,0,2
1007.0,20150624.0,0,3
1007.0,20150625.0,0,4
1007.0,20150626.0,0,5
1007.0,20150627.0,0,6
1007.0,20150628.0,0,7
1007.0,20150629.0,0,1
1007.0,20150630.0,0,2
1007.0,20150701.0,0,3
1007.0,20150702.0,0,4
1007.0,20150703.0,0,5
1007.0,20150704.0,0,6
1007.0,20150705.0,0,7
1007.0,20150706.0,0,1
1007.0,20150707.0,0,2
1007.0,20150708.0,0,3
1007.0,20150709.0,0,4
1007.0,20150710.0,0,5
1007.0,20150711.0,0,6
1007.0,20150712.0,0,7
1007.0,20150713.0,0,1
1007.0,20150714.0,0,2
1007.0,20150715.0,0,3
1007.0,20150716.0,0,4
1007.0,20150717.0,0,5
1007.0,20150718.0,0,6
1007.0,20150719.0,0,7
1007.0,20150720.0,0,1
1007.0,20150721.0,0,2
1007.0,20150722.0,0,3
1007.0,20150723.0,0,4
1007.0,20150724.0,0,5
1007.0,20150725.0,0,6
1007.0,20150726.0,0,7
1007.0,20150727.0,0,1
1007.0,20150728.0,0,2
1007.0,20150729.0,0,3
1007.0,20150730.0,0,4
1007.0,20150731.0,0,5
1007.0,20150801.0,0,6
1007.0,20150802.0,0,7
1007.0,20150803.0,0,1
1007.0,20150804.0,0,2
1007.0,20150805.0,0,3
1007.0,20150806.0,0,4
1007.0,20150807.0,0,5
1007.0,20150808.0,0,6
1007.0,20150809.0,0,7
1007.0,20150810.0,0,1
1007.0,20150811.0,0,2
1007.0,20150812.0,0,3
1007.0,20150813.0,0,4
1007.0,20150814.0,0,5
1007.0,20150815.0,0,6
1007.0,20150816.0,0,7
1007.0,20150817.0,0,1
1007.0,20150818.0,0,2
1007.0,20150819.0,0,3
1007.0,20150820.0,0,4
1007.0,20150821.0,0,5
1007.0,20150822.0,0,6
1007.0,20150823.0,0,7
1007.0,20150824.0,0,1
1007.0,20150825.0,0,2
1007.0,20150826.0,0,3
1007.0,20150827.0,0,4
1007.0,20150828.0,0,5
1007.0,20150829.0,0,6
1007.0,20150830.0,0,7
1007.0,20150831.0,0,1
1099.0,20150101.0,0,4
1099.0,20150102.0,0,5
1099.0,20150103.0,0,6
1099.0,20150104.0,0,7
1099.0,20150105.0,0,1
1099.0,20150106.0,0,2
1099.0,20150107.0,0,3
1099.0,20150108.0,0,4
1099.0,20150109.0,0,5
1099.0,20150110.0,0,6
1099.0,20150111.0,0,7
1099.0,20150112.0,0,1
1099.0,20150113.0,0,2
1099.0,20150114.0,0,3
1099.0,20150115.0,0,4
1099.0,20150116.0,1,5
1099.0,20150117.0,0,6
1099.0,20150118.0,0,7
1099.0,20150119.0,0,1
1099.0,20150120.0,0,2
1099.0,20150121.0,1,3
1099.0,20150122.0,1,4
1099.0,20150123.0,0,5
1099.0,20150124.0,0,6
1099.0,20150125.0,0,7
1099.0,20150126.0,2,1
1099.0,20150127.0,0,2
1099.0,20150128.0,0,3
1099.0,20150129.0,0,4
1099.0,20150130.0,0,5
1099.0,20150131.0,0,6
1099.0,20150201.0,0,7
1099.0,20150202.0,0,1
1099.0,20150203.0,0,2
1099.0,20150204.0,0,3
1099.0,20150205.0,0,4
1099.0,20150206.0,0,5
1099.0,20150207.0,0,6
1099.0,20150208.0,0,7
1099.0,20150209.0,0,1
1099.0,20150210.0,0,2
1099.0,20150211.0,0,3
1099.0,20150212.0,0,4
1099.0,20150213.0,0,5
1099.0,20150214.0,0,6
1099.0,20150215.0,0,7
1099.0,20150216.0,0,1
1099.0,20150217.0,0,2
1099.0,20150218.0,0,3
1099.0,20150219.0,0,4
1099.0,20150220.0,0,5
1099.0,20150221.0,1,6
1099.0,20150222.0,0,7
1099.0,20150223.0,0,1
1099.0,20150224.0,0,2
1099.0,20150225.0,0,3
1099.0,20150226.0,0,4
1099.0,20150227.0,0,5
1099.0,20150228.0,1,6
1099.0,20150301.0,0,7
1099.0,20150302.0,0,1
1099.0,20150303.0,0,2
1099.0,20150304.0,0,3
1099.0,20150305.0,0,4
1099.0,20150306.0,0,5
1099.0,20150307.0,0,6
1099.0,20150308.0,0,7
1099.0,20150309.0,0,1
1099.0,20150310.0,0,2
1099.0,20150311.0,0,3
1099.0,20150312.0,1,4
1099.0,20150313.0,0,5
1099.0,20150314.0,0,6
1099.0,20150315.0,0,7
1099.0,20150316.0,0,1
1099.0,20150317.0,0,2
1099.0,20150318.0,0,3
1099.0,20150319.0,0,4
1099.0,20150320.0,0,5
1099.0,20150321.0,0,6
1099.0,20150322.0,0,7
1099.0,20150323.0,0,1
1099.0,20150324.0,0,2
1099.0,20150325.0,0,3
1099.0,20150326.0,0,4
1099.0,20150327.0,0,5
1099.0,20150328.0,0,6
1099.0,20150329.0,0,7
1099.0,20150330.0,1,1
1099.0,20150331.0,0,2
1099.0,20150401.0,0,3
1099.0,20150402.0,0,4
1099.0,20150403.0,0,5
1099.0,20150404.0,0,6
1099.0,20150405.0,0,7
1099.0,20150406.0,0,1
1099.0,20150407.0,0,2
1099.0,20150408.0,0,3
1099.0,20150409.0,0,4
1099.0,20150410.0,0,5
1099.0,20150411.0,0,6
1099.0,20150412.0,0,7
1099.0,20150413.0,1,1
1099.0,20150414.0,0,2
1099.0,20150415.0,0,3
1099.0,20150416.0,0,4
1099.0,20150417.0,0,5
1099.0,20150418.0,0,6
1099.0,20150419.0,0,7
1099.0,20150420.0,0,1
1099.0,20150421.0,0,2
1099.0,20150422.0,0,3
1099.0,20150423.0,0,4
1099.0,20150424.0,0,5
1099.0,20150425.0,0,6
1099.0,20150426.0,0,7
1099.0,20150427.0,0,1
1099.0,20150428.0,0,2
1099.0,20150429.0,0,3
1099.0,20150430.0,0,4
1099.0,20150501.0,0,5
1099.0,20150502.0,2,6
1099.0,20150503.0,0,7
1099.0,20150504.0,0,1
1099.0,20150505.0,0,2
1099.0,20150506.0,0,3
1099.0,20150507.0,0,4
1099.0,20150508.0,0,5
1099.0,20150509.0,0,6
1099.0,20150510.0,0,7
1099.0,20150511.0,1,1
1099.0,20150512.0,0,2
1099.0,20150513.0,0,3
1099.0,20150514.0,0,4
1099.0,20150515.0,0,5
1099.0,20150516.0,0,6
1099.0,20150517.0,0,7
1099.0,20150518.0,0,1
1099.0,20150519.0,0,2
1099.0,20150520.0,0,3
1099.0,20150521.0,0,4
1099.0,20150522.0,0,5
1099.0,20150523.0,0,6
1099.0,20150524.0,0,7
1099.0,20150525.0,0,1
1099.0,20150526.0,0,2
1099.0,20150527.0,0,3
1099.0,20150528.0,0,4
1099.0,20150529.0,0,5
1099.0,20150530.0,0,6
1099.0,20150531.0,0,7
1099.0,20150601.0,0,1
1099.0,20150602.0,0,2
1099.0,20150603.0,0,3
1099.0,20150604.0,1,4
1099.0,20150605.0,0,5
1099.0,20150606.0,0,6
1099.0,20150607.0,1,7
1099.0,20150608.0,1,1
1099.0,20150609.0,1,2
1099.0,20150610.0,1,3
1099.0,20150611.0,1,4
1099.0,20150612.0,0,5
1099.0,20150613.0,0,6
1099.0,20150614.0,0,7
1099.0,20150615.0,2,1
1099.0,20150616.0,0,2
1099.0,20150617.0,0,3
1099.0,20150618.0,0,4
1099.0,20150619.0,0,5
1099.0,20150620.0,0,6
1099.0,20150621.0,0,7
1099.0,20150622.0,1,1
1099.0,20150623.0,1,2
1099.0,20150624.0,1,3
1099.0,20150625.0,0,4
1099.0,20150626.0,0,5
1099.0,20150627.0,1,6
1099.0,20150628.0,0,7
1099.0,20150629.0,0,1
1099.0,20150630.0,0,2
1099.0,20150701.0,0,3
1099.0,20150702.0,0,4
1099.0,20150703.0,0,5
1099.0,20150704.0,0,6
1099.0,20150705.0,0,7
1099.0,20150706.0,2,1
1099.0,20150707.0,1,2
1099.0,20150708.0,0,3
1099.0,20150709.0,0,4
1099.0,20150710.0,0,5
1099.0,20150711.0,0,6
1099.0,20150712.0,0,7
1099.0,20150713.0,1,1
1099.0,20150714.0,0,2
1099.0,20150715.0,0,3
1099.0,20150716.0,2,4
1099.0,20150717.0,0,5
1099.0,20150718.0,0,6
1099.0,20150719.0,0,7
1099.0,20150720.0,0,1
1099.0,20150721.0,0,2
1099.0,20150722.0,0,3
1099.0,20150723.0,0,4
1099.0,20150724.0,0,5
1099.0,20150725.0,0,6
1099.0,20150726.0,0,7
1099.0,20150727.0,0,1
1099.0,20150728.0,1,2
1099.0,20150729.0,0,3
1099.0,20150730.0,0,4
1099.0,20150731.0,0,5
1099.0,20150801.0,0,6
1099.0,20150802.0,0,7
1099.0,20150803.0,0,1
1099.0,20150804.0,1,2
1099.0,20150805.0,0,3
1099.0,20150806.0,0,4
1099.0,20150807.0,0,5
1099.0,20150808.0,0,6
1099.0,20150809.0,0,7
1099.0,20150810.0,0,1
1099.0,20150811.0,0,2
1099.0,20150812.0,1,3
1099.0,20150813.0,0,4
1099.0,20150814.0,0,5
1099.0,20150815.0,0,6
1099.0,20150816.0,0,7
1099.0,20150817.0,0,1
1099.0,20150818.0,0,2
1099.0,20150819.0,0,3
1099.0,20150820.0,0,4
1099.0,20150821.0,0,5
1099.0,20150822.0,0,6
1099.0,20150823.0,0,7
1099.0,20150824.0,0,1
1099.0,20150825.0,0,2
1099.0,20150826.0,0,3
1099.0,20150827.0,0,4
1099.0,20150828.0,1,5
1099.0,20150829.0,0,6
1099.0,20150830.0,0,7
1099.0,20150831.0,1,1
1101.0,20150101.0,1,4
1101.0,20150102.0,0,5
1101.0,20150103.0,0,6
1101.0,20150104.0,0,7
1101.0,20150105.0,0,1
1101.0,20150106.0,0,2
1101.0,20150107.0,2,3
1101.0,20150108.0,0,4
1101.0,20150109.0,1,5
1101.0,20150110.0,1,6
1101.0,20150111.0,1,7
1101.0,20150112.0,0,1
1101.0,20150113.0,1,2
1101.0,20150114.0,1,3
1101.0,20150115.0,0,4
1101.0,20150116.0,0,5
1101.0,20150117.0,0,6
1101.0,20150118.0,1,7
1101.0,20150119.0,1,1
1101.0,20150120.0,1,2
1101.0,20150121.0,0,3
1101.0,20150122.0,2,4
1101.0,20150123.0,0,5
1101.0,20150124.0,1,6
1101.0,20150125.0,1,7
1101.0,20150126.0,0,1
1101.0,20150127.0,0,2
1101.0,20150128.0,2,3
1101.0,20150129.0,1,4
1101.0,20150130.0,1,5
1101.0,20150131.0,0,6
1101.0,20150201.0,2,7
1101.0,20150202.0,0,1
1101.0,20150203.0,1,2
1101.0,20150204.0,0,3
1101.0,20150205.0,1,4
1101.0,20150206.0,0,5
1101.0,20150207.0,0,6
1101.0,20150208.0,0,7
1101.0,20150209.0,2,1
1101.0,20150210.0,0,2
1101.0,20150211.0,3,3
1101.0,20150212.0,3,4
1101.0,20150213.0,0,5
1101.0,20150214.0,0,6
1101.0,20150215.0,0,7
1101.0,20150216.0,0,1
1101.0,20150217.0,0,2
1101.0,20150218.0,0,3
1101.0,20150219.0,0,4
1101.0,20150220.0,0,5
1101.0,20150221.0,1,6
1101.0,20150222.0,0,7
1101.0,20150223.0,0,1
1101.0,20150224.0,0,2
1101.0,20150225.0,0,3
1101.0,20150226.0,0,4
1101.0,20150227.0,0,5
1101.0,20150228.0,0,6
1101.0,20150301.0,1,7
1101.0,20150302.0,1,1
1101.0,20150303.0,0,2
1101.0,20150304.0,0,3
1101.0,20150305.0,0,4
1101.0,20150306.0,0,5
1101.0,20150307.0,1,6
1101.0,20150308.0,0,7
1101.0,20150309.0,1,1
1101.0,20150310.0,0,2
1101.0,20150311.0,1,3
1101.0,20150312.0,0,4
1101.0,20150313.0,0,5
1101.0,20150314.0,2,6
1101.0,20150315.0,0,7
1101.0,20150316.0,1,1
1101.0,20150317.0,1,2
1101.0,20150318.0,2,3
1101.0,20150319.0,0,4
1101.0,20150320.0,0,5
1101.0,20150321.0,0,6
1101.0,20150322.0,1,7
1101.0,20150323.0,1,1
1101.0,20150324.0,3,2
1101.0,20150325.0,1,3
1101.0,20150326.0,0,4
1101.0,20150327.0,0,5
1101.0,20150328.0,1,6
1101.0,20150329.0,0,7
1101.0,20150330.0,1,1
1101.0,20150331.0,0,2
1101.0,20150401.0,1,3
1101.0,20150402.0,0,4
1101.0,20150403.0,1,5
1101.0,20150404.0,4,6
1101.0,20150405.0,1,7
1101.0,20150406.0,2,1
1101.0,20150407.0,0,2
1101.0,20150408.0,0,3
1101.0,20150409.0,0,4
1101.0,20150410.0,1,5
1101.0,20150411.0,1,6
1101.0,20150412.0,1,7
1101.0,20150413.0,2,1
1101.0,20150414.0,1,2
1101.0,20150415.0,4,3
1101.0,20150416.0,0,4
1101.0,20150417.0,0,5
1101.0,20150418.0,2,6
1101.0,20150419.0,1,7
1101.0,20150420.0,0,1
1101.0,20150421.0,0,2
1101.0,20150422.0,6,3
1101.0,20150423.0,1,4
1101.0,20150424.0,0,5
1101.0,20150425.0,1,6
1101.0,20150426.0,0,7
1101.0,20150427.0,0,1
1101.0,20150428.0,2,2
1101.0,20150429.0,4,3
1101.0,20150430.0,0,4
1101.0,20150501.0,3,5
1101.0,20150502.0,0,6
1101.0,20150503.0,1,7
1101.0,20150504.0,0,1
1101.0,20150505.0,0,2
1101.0,20150506.0,3,3
1101.0,20150507.0,0,4
1101.0,20150508.0,0,5
1101.0,20150509.0,0,6
1101.0,20150510.0,0,7
1101.0,20150511.0,0,1
1101.0,20150512.0,0,2
1101.0,20150513.0,2,3
1101.0,20150514.0,0,4
1101.0,20150515.0,1,5
1101.0,20150516.0,0,6
1101.0,20150517.0,1,7
1101.0,20150518.0,0,1
1101.0,20150519.0,0,2
1101.0,20150520.0,1,3
1101.0,20150521.0,0,4
1101.0,20150522.0,1,5
1101.0,20150523.0,0,6
1101.0,20150524.0,0,7
1101.0,20150525.0,0,1
1101.0,20150526.0,0,2
1101.0,20150527.0,2,3
1101.0,20150528.0,1,4
1101.0,20150529.0,2,5
1101.0,20150530.0,0,6
1101.0,20150531.0,0,7
1101.0,20150601.0,1,1
1101.0,20150602.0,1,2
1101.0,20150603.0,1,3
1101.0,20150604.0,2,4
1101.0,20150605.0,1,5
1101.0,20150606.0,1,6
1101.0,20150607.0,4,7
1101.0,20150608.0,1,1
1101.0,20150609.0,2,2
1101.0,20150610.0,4,3
1101.0,20150611.0,1,4
