中类编码,销售日期,销量
3009,20150305,1
3009,20150423,2
3010,20150101,1
3010,20150108,4
3010,20150109,2
3010,20150111,1
3010,20150113,2
3010,20150115,1
3010,20150119,1
3010,20150128,1
3010,20150131,2
3010,20150201,1
3010,20150210,1
3010,20150218,1
3010,20150224,1
3010,20150225,1
3010,20150304,3
3010,20150305,2
3010,20150307,1
3010,20150308,2
3010,20150312,1
3010,20150316,2
3010,20150318,1
3010,20150319,1
3010,20150321,1
3010,20150322,1
3010,20150323,1
3010,20150327,1
3010,20150328,1
3010,20150403,1
3010,20150413,1
3010,20150415,1
3010,20150417,1
3010,20150418,1
3010,20150419,1
3010,20150420,1
3010,20150423,2
3010,20150424,2
3010,20150426,1
3010,20150428,2
3010,20150430,2
3011,20150101,1
3011,20150102,2
3011,20150104,1
3011,20150107,2
3011,20150108,1
3011,20150110,2
3011,20150112,1
3011,20150116,1
3011,20150117,1
3011,20150118,4
3011,20150119,7
3011,20150121,2
3011,20150122,2
3011,20150123,1
3011,20150124,1
3011,20150127,1
3011,20150128,1
3011,20150129,2
3011,20150130,1
3011,20150131,3
3011,20150201,3
3011,20150203,2
3011,20150206,1
3011,20150208,1
3011,20150209,3
3011,20150210,1
3011,20150211,1
3011,20150212,2
3011,20150213,1
3011,20150216,1
3011,20150217,1
3011,20150218,3
3011,20150222,1
3011,20150225,1
3011,20150226,1
3011,20150227,2
3011,20150301,1
3011,20150304,2
3011,20150306,1
3011,20150308,1
3011,20150309,1
3011,20150313,2
3011,20150315,1
3011,20150318,1
3011,20150321,1
3011,20150327,3
3011,20150330,1
3011,20150404,1
3011,20150405,1
3011,20150407,1
3011,20150408,1
3011,20150410,1
3011,20150412,1
3011,20150413,1
3011,20150415,1
3011,20150419,2
3011,20150420,1
3011,20150421,1
3011,20150423,1
3011,20150428,1
3012,20150105,1
3012,20150111,1
3012,20150118,1
3012,20150207,1
3012,20150226,1
3012,20150320,1
3012,20150321,1
3013,20150101,2
3013,20150102,3
3013,20150103,1
3013,20150104,2
3013,20150105,5
3013,20150106,8
3013,20150107,7
3013,20150108,2
3013,20150110,5
3013,20150113,4
3013,20150114,7
3013,20150115,6
3013,20150116,4
3013,20150117,1
3013,20150118,2
3013,20150119,5
3013,20150120,1
3013,20150121,4
3013,20150122,3
3013,20150123,3
3013,20150124,10
3013,20150125,4
3013,20150126,5
3013,20150127,5
3013,20150128,5
3013,20150130,2
3013,20150131,7
3013,20150201,5
3013,20150202,3
3013,20150203,2
3013,20150205,2
3013,20150206,2
3013,20150207,1
3013,20150208,4
3013,20150209,3
3013,20150210,2
3013,20150211,4
3013,20150212,7
3013,20150213,1
3013,20150215,5
3013,20150216,5
3013,20150217,8
3013,20150218,5
3013,20150221,4
3013,20150224,3
3013,20150225,1
3013,20150226,3
3013,20150227,3
3013,20150228,2
3013,20150301,1
3013,20150302,6
3013,20150303,3
3013,20150304,10
3013,20150305,4
3013,20150306,1
3013,20150307,1
3013,20150309,4
3013,20150310,2
3013,20150311,4
3013,20150312,2
3013,20150313,5
3013,20150314,3
3013,20150315,3
3013,20150316,4
3013,20150317,3
3013,20150318,4
3013,20150319,9
3013,20150320,3
3013,20150321,6
3013,20150323,8
3013,20150324,6
3013,20150325,7
3013,20150326,2
3013,20150327,4
3013,20150328,3
3013,20150329,7
3013,20150330,4
3013,20150401,7
3013,20150402,2
3013,20150403,10
3013,20150404,1
3013,20150405,4
3013,20150406,3
3013,20150407,2
3013,20150408,5
3013,20150410,7
3013,20150411,6
3013,20150412,6
3013,20150413,2
3013,20150414,7
3013,20150415,6
3013,20150417,2
3013,20150419,4
3013,20150420,9
3013,20150421,3
3013,20150422,5
3013,20150423,5
3013,20150424,7
3013,20150425,4
3013,20150426,5
3013,20150428,6
3013,20150429,4
3013,20150430,2
3014,20150114,1
3014,20150118,1
3014,20150119,1
3014,20150120,1
3014,20150126,1
3014,20150129,1
3014,20150203,1
3014,20150207,1
3014,20150209,1
3014,20150215,1
3014,20150216,1
3014,20150226,1
3014,20150228,1
3014,20150319,1
3014,20150321,1
3014,20150324,1
3014,20150325,3
3014,20150415,1
3015,20150118,1
3015,20150129,1
3015,20150201,1
3015,20150218,2
3015,20150225,1
3015,20150415,1
3015,20150417,2
3015,20150420,1
3016,20150101,10
3016,20150102,11
3016,20150103,9
3016,20150104,7
3016,20150105,14
3016,20150106,15
3016,20150107,15
3016,20150108,3
3016,20150109,7
3016,20150110,7
3016,20150111,2
3016,20150112,6
3016,20150113,11
3016,20150114,15
3016,20150115,9
3016,20150116,6
3016,20150117,11
3016,20150118,12
3016,20150119,16
3016,20150120,9
3016,20150121,9
3016,20150122,10
3016,20150123,4
3016,20150124,5
3016,20150125,13
3016,20150126,12
3016,20150127,4
3016,20150128,23
3016,20150129,13
3016,20150130,1
3016,20150131,14
3016,20150201,9
3016,20150202,11
3016,20150203,5
3016,20150205,3
3016,20150206,7
3016,20150207,10
3016,20150208,6
3016,20150209,16
3016,20150210,8
3016,20150211,9
3016,20150212,8
3016,20150213,4
3016,20150215,7
3016,20150216,18
3016,20150217,10
3016,20150218,20
3016,20150219,2
3016,20150221,2
3016,20150222,3
3016,20150223,5
3016,20150224,3
3016,20150225,6
3016,20150226,6
3016,20150227,5
3016,20150228,10
3016,20150301,8
3016,20150302,4
3016,20150304,11
3016,20150305,6
3016,20150306,5
3016,20150307,9
3016,20150308,5
3016,20150309,11
3016,20150310,6
3016,20150311,21
3016,20150312,11
3016,20150313,8
3016,20150314,4
3016,20150315,10
3016,20150316,5
3016,20150317,3
3016,20150318,13
3016,20150319,11
3016,20150320,5
3016,20150321,6
3016,20150322,4
3016,20150323,10
3016,20150324,8
3016,20150325,8
3016,20150326,2
3016,20150327,6
3016,20150328,8
3016,20150329,5
3016,20150330,7
3016,20150401,12
3016,20150402,9
3016,20150403,7
3016,20150404,4
3016,20150405,5
3016,20150406,4
3016,20150407,20
3016,20150408,23
3016,20150410,5
3016,20150411,10
3016,20150412,1
3016,20150413,6
3016,20150414,7
3016,20150415,20
3016,20150417,4
3016,20150418,7
3016,20150419,3
3016,20150420,2
3016,20150421,4
3016,20150422,25
3016,20150423,6
3016,20150424,6
3016,20150425,7
3016,20150426,10
3016,20150427,8
3016,20150428,7
3016,20150429,12
3016,20150430,7
3017,20150102,1
3017,20150105,1
3017,20150107,1
3017,20150111,1
3017,20150112,1
3017,20150119,1
3017,20150120,1
3017,20150125,1
3017,20150131,1
3017,20150211,1
3017,20150212,1
3017,20150217,1
3017,20150304,1
3017,20150316,1
3017,20150318,1
3017,20150319,1
3017,20150325,1
3017,20150330,1
3017,20150406,1
3017,20150414,1
3017,20150415,1
3017,20150420,3
3017,20150423,2
3017,20150426,1
3017,20150429,2
3018,20150101,14
3018,20150102,4
3018,20150103,8
3018,20150104,3
3018,20150105,12
3018,20150106,9
3018,20150107,8
3018,20150108,6
3018,20150109,3
3018,20150110,8
3018,20150111,5
3018,20150112,3
3018,20150113,3
3018,20150114,12
3018,20150115,8
3018,20150116,5
3018,20150117,6
3018,20150118,6
3018,20150119,1
3018,20150120,10
3018,20150121,10
3018,20150122,4
3018,20150123,8
3018,20150124,3
3018,20150125,1
3018,20150126,6
3018,20150127,13
3018,20150128,8
3018,20150129,10
3018,20150130,3
3018,20150131,6
3018,20150201,9
3018,20150202,5
3018,20150203,6
3018,20150205,4
3018,20150206,8
3018,20150207,1
3018,20150209,9
3018,20150210,1
3018,20150211,5
3018,20150212,4
3018,20150215,2
3018,20150216,8
3018,20150217,6
3018,20150218,12
3018,20150219,3
3018,20150221,5
3018,20150222,2
3018,20150223,2
3018,20150224,7
3018,20150225,6
3018,20150226,3
3018,20150227,1
3018,20150228,5
3018,20150301,5
3018,20150302,12
3018,20150303,4
3018,20150304,3
3018,20150305,6
3018,20150306,5
3018,20150307,2
3018,20150308,4
3018,20150309,2
3018,20150310,5
3018,20150311,11
3018,20150312,3
3018,20150313,3
3018,20150314,1
3018,20150315,5
3018,20150316,8
3018,20150317,3
3018,20150318,10
3018,20150319,7
3018,20150320,4
3018,20150321,6
3018,20150322,5
3018,20150323,5
3018,20150324,5
3018,20150325,4
3018,20150326,4
3018,20150327,6
3018,20150328,7
3018,20150329,3
3018,20150330,4
3018,20150401,9
3018,20150402,7
3018,20150403,11
3018,20150404,1
3018,20150405,1
3018,20150406,3
3018,20150407,8
3018,20150408,7
3018,20150410,1
3018,20150412,4
3018,20150413,1
3018,20150414,5
3018,20150415,8
3018,20150417,8
3018,20150418,5
3018,20150420,6
3018,20150421,8
3018,20150422,5
3018,20150423,6
3018,20150424,2
3018,20150425,4
3018,20150426,13
3018,20150427,10
3018,20150428,1
3018,20150429,6
3018,20150430,7
3101,20150412,1
3102,20150106,1
3102,20150126,1
3102,20150211,1
3102,20150417,1
3104,20150201,2
3105,20150108,1
3105,20150109,1
3105,20150201,1
3105,20150314,1
3105,20150418,1
3106,20150109,1
3106,20150112,1
3106,20150211,1
3106,20150326,1
3106,20150417,1
3106,20150430,2
3107,20150208,1
3107,20150216,1
3107,20150217,1
3107,20150228,1
3107,20150311,1
3107,20150315,1
3107,20150418,1
3108,20150115,1
3108,20150407,1
3108,20150422,1
3109,20150113,2
3109,20150119,1
3109,20150125,1
3109,20150205,1
3109,20150218,2
3109,20150303,2
3109,20150309,2
3109,20150321,1
3109,20150323,1
3109,20150424,1
3110,20150108,1
3110,20150109,1
3110,20150112,1
3110,20150114,1
3110,20150116,1
3110,20150118,1
3110,20150124,4
3110,20150130,1
3110,20150201,2
3110,20150202,1
3110,20150206,1
3110,20150207,1
3110,20150209,1
3110,20150210,1
3110,20150211,1
3110,20150212,1
3110,20150216,1
3110,20150217,1
3110,20150223,1
3110,20150225,1
3110,20150227,1
3110,20150228,1
3110,20150301,1
3110,20150304,2
3110,20150306,1
3110,20150311,1
3110,20150320,1
3110,20150321,1
3110,20150322,1
3110,20150325,1
3110,20150326,2
3110,20150328,2
3110,20150405,4
3110,20150406,2
3110,20150410,1
3110,20150413,1
3110,20150420,3
3110,20150421,1
3110,20150426,1
3110,20150428,1
3110,20150429,1
3111,20150114,1
3111,20150120,1
3111,20150203,1
3111,20150210,1
3111,20150217,2
3111,20150312,1
3111,20150315,1
3111,20150325,1
3111,20150326,1
3111,20150410,1
3111,20150417,1
3112,20150105,1
3112,20150113,2
3112,20150117,1
3112,20150119,1
3112,20150122,3
3112,20150123,1
3112,20150201,1
3112,20150203,1
3112,20150307,1
3112,20150314,1
3112,20150325,1
3112,20150329,1
3112,20150401,1
3112,20150403,1
3112,20150405,1
3112,20150417,3
3112,20150424,1
3112,20150426,1
3113,20150107,1
3113,20150324,1
3113,20150405,1
3113,20150419,1
3114,20150105,1
3114,20150106,5
3114,20150107,1
3114,20150108,1
3114,20150109,1
3114,20150110,4
3114,20150112,1
3114,20150113,1
3114,20150114,1
3114,20150116,1
3114,20150122,1
3114,20150123,1
3114,20150124,2
3114,20150128,1
3114,20150131,1
3114,20150201,1
3114,20150202,1
3114,20150203,2
3114,20150209,3
3114,20150212,2
3114,20150213,2
3114,20150215,2
3114,20150216,5
3114,20150217,4
3114,20150218,6
3114,20150223,1
3114,20150225,2
3114,20150228,1
3114,20150301,2
3114,20150304,2
3114,20150308,3
3114,20150311,3
3114,20150321,4
3114,20150323,3
3114,20150325,6
3114,20150326,3
3114,20150327,3
3114,20150401,4
3114,20150405,3
3114,20150406,1
3114,20150410,1
3114,20150411,1
3114,20150413,1
3114,20150415,2
3114,20150419,1
3114,20150421,1
3114,20150425,2
3114,20150426,2
3114,20150427,2
3114,20150429,2
3115,20150201,1
3115,20150209,1
3115,20150302,1
3115,20150308,1
3115,20150313,1
3115,20150330,1
3116,20150102,1
3116,20150105,3
3116,20150107,1
3116,20150109,2
3116,20150112,1
3116,20150115,2
3116,20150118,1
3116,20150121,1
3116,20150123,1
3116,20150128,2
3116,20150201,2
3116,20150203,1
3116,20150205,1
3116,20150206,2
3116,20150210,1
3116,20150211,2
3116,20150212,2
3116,20150215,1
3116,20150217,1
3116,20150222,1
3116,20150225,1
3116,20150302,1
3116,20150304,1
3116,20150309,5
3116,20150310,1
3116,20150311,2
3116,20150317,1
3116,20150323,4
3116,20150325,2
3116,20150327,1
3116,20150404,1
3116,20150407,1
3116,20150412,3
3116,20150419,1
3116,20150420,1
3116,20150421,1
3116,20150422,1
3116,20150426,1
3116,20150429,1
3116,20150430,2
3117,20150101,1
3117,20150103,1
3117,20150114,4
3117,20150115,1
3117,20150118,2
3117,20150121,1
3117,20150124,5
3117,20150129,1
3117,20150130,2
3117,20150131,3
3117,20150201,2
3117,20150202,1
3117,20150208,1
3117,20150209,5
3117,20150210,1
3117,20150211,2
3117,20150215,1
3117,20150218,8
3117,20150221,1
3117,20150223,2
3117,20150301,1
3117,20150304,3
3117,20150306,1
3117,20150308,1
3117,20150312,2
3117,20150314,1
3117,20150318,1
3117,20150322,2
3117,20150323,3
3117,20150324,2
3117,20150325,2
3117,20150326,1
3117,20150401,3
3117,20150406,2
3117,20150411,2
3117,20150426,1
3117,20150427,2
3117,20150429,1
3118,20150101,1
3118,20150102,1
3118,20150103,1
3118,20150104,1
3118,20150105,1
3118,20150107,3
3118,20150108,1
3118,20150109,1
3118,20150111,1
3118,20150114,1
3118,20150116,2
3118,20150118,1
3118,20150119,1
3118,20150120,1
3118,20150122,2
3118,20150125,1
3118,20150128,1
3118,20150131,1
3118,20150203,1
3118,20150206,3
3118,20150208,1
3118,20150209,3
3118,20150211,1
3118,20150213,1
3118,20150215,2
3118,20150216,1
3118,20150218,4
3118,20150223,1
3118,20150224,1
3118,20150225,1
3118,20150228,2
3118,20150302,1
3118,20150303,2
3118,20150304,2
3118,20150306,2
3118,20150308,1
3118,20150312,1
3118,20150318,1
3118,20150319,1
3118,20150320,1
3118,20150321,1
3118,20150322,2
3118,20150323,1
3118,20150325,2
3118,20150401,1
3118,20150405,1
3118,20150413,1
3118,20150414,2
3118,20150418,3
3118,20150420,1
3118,20150421,1
3118,20150423,1
3118,20150425,1
3118,20150427,3
3118,20150428,1
3118,20150429,1
3118,20150430,1
3119,20150101,2
3119,20150106,2
3119,20150114,2
3119,20150118,1
3119,20150124,2
3119,20150125,1
3119,20150127,1
3119,20150128,1
3119,20150203,2
3119,20150207,1
3119,20150209,1
3119,20150213,2
3119,20150217,1
3119,20150218,4
3119,20150224,1
3119,20150225,1
3119,20150226,1
3119,20150301,1
3119,20150304,2
3119,20150308,1
3119,20150311,1
3119,20150313,1
3119,20150314,1
3119,20150315,1
3119,20150316,1
3119,20150318,1
3119,20150321,1
3119,20150322,3
3119,20150325,1
3119,20150329,1
3119,20150330,1
3119,20150410,1
3119,20150418,1
3120,20150302,2
3120,20150321,1
3120,20150323,1
3120,20150324,1
3120,20150325,1
3120,20150404,1
3120,20150408,1
3120,20150413,1
3121,20150108,1
3121,20150113,1
3121,20150120,2
3121,20150201,1
3121,20150217,1
3121,20150228,1
3121,20150326,1
3121,20150429,1
3122,20150105,1
3122,20150106,1
3122,20150110,1
3122,20150116,1
3122,20150121,1
3122,20150124,1
3122,20150128,1
3122,20150129,2
3122,20150131,2
3122,20150201,1
3122,20150203,2
3122,20150209,1
3122,20150217,1
3122,20150301,1
3122,20150315,2
3122,20150323,1
3122,20150402,1
3125,20150107,1
3125,20150117,1
3125,20150209,1
3125,20150217,1
3125,20150228,1
3125,20150313,1
3126,20150113,3
3126,20150119,1
3126,20150120,1
3126,20150122,2
3126,20150127,1
3126,20150131,1
3126,20150201,1
3126,20150210,3
3126,20150216,1
3126,20150217,1
3126,20150225,2
3126,20150226,1
3126,20150313,3
3126,20150314,1
3126,20150320,1
3126,20150322,1
3126,20150323,1
3126,20150325,1
3126,20150405,1
3126,20150415,1
3126,20150417,2
3126,20150423,2
3126,20150426,2
3128,20150310,1
3212,20150111,1
3213,20150103,1
3213,20150127,1
3213,20150209,1
3215,20150107,1
3216,20150320,1
3216,20150324,1
3217,20150105,1
3217,20150111,1
3217,20150118,1
3217,20150123,1
3217,20150205,1
3217,20150217,1
3217,20150306,1
3217,20150310,1
3217,20150318,1
3217,20150323,1
3217,20150324,1
3217,20150404,1
3218,20150117,2
3218,20150208,1
3218,20150217,1
3218,20150227,1
3218,20150327,1
3227,20150101,2
3227,20150106,1
3227,20150116,1
3227,20150118,1
3227,20150126,2
3227,20150127,1
3227,20150203,1
3227,20150209,1
3227,20150218,1
3227,20150223,1
3227,20150302,1
3227,20150309,1
3227,20150311,2
3227,20150317,1
3227,20150324,1
3227,20150330,1
3227,20150410,1
3227,20150412,1
3227,20150414,1
3227,20150420,1
3227,20150423,1
3227,20150427,1
3301,20150213,1
3301,20150321,1
3301,20150410,1
3301,20150424,1
3301,20150428,1
3303,20150103,1
3313,20150116,1
3313,20150223,1
3314,20150106,1
3314,20150223,1
3315,20150109,1
3315,20150110,2
3315,20150119,1
3315,20150122,1
3315,20150131,1
3315,20150223,1
3315,20150224,1
3315,20150328,1
3315,20150408,1
3315,20150414,1
3316,20150110,1
3316,20150116,1
3316,20150206,2
3316,20150208,1
3316,20150224,1
3316,20150328,1
3319,20150101,1
3319,20150103,1
3319,20150104,2
3319,20150106,2
3319,20150107,3
3319,20150111,4
3319,20150112,1
3319,20150113,2
3319,20150114,1
3319,20150118,2
3319,20150119,1
3319,20150122,1
3319,20150123,2
3319,20150124,1
3319,20150126,3
3319,20150128,1
3319,20150129,2
3319,20150131,1
3319,20150201,2
3319,20150203,1
3319,20150206,1
3319,20150218,1
3319,20150223,2
3319,20150224,1
3319,20150301,1
3319,20150302,1
3319,20150304,2
3319,20150306,2
3319,20150308,3
3319,20150313,2
3319,20150314,2
3319,20150315,4
3319,20150316,1
3319,20150318,1
3319,20150319,2
3319,20150324,1
3319,20150325,3
3319,20150327,2
3319,20150328,2
3319,20150330,2
3319,20150401,1
3319,20150405,1
3319,20150410,1
3319,20150414,3
3319,20150421,1
3319,20150422,6
3319,20150427,1
3320,20150104,1
3320,20150108,1
3320,20150122,1
3320,20150123,2
3320,20150124,2
3320,20150212,1
3320,20150223,2
3320,20150302,1
3320,20150304,3
3320,20150308,2
3320,20150312,1
3320,20150406,1
3320,20150412,1
3320,20150415,1
3320,20150424,2
3320,20150425,2
3320,20150426,1
3321,20150101,2
3321,20150102,2
3321,20150104,1
3321,20150105,1
3321,20150107,1
3321,20150109,1
3321,20150110,2
3321,20150111,2
3321,20150113,1
3321,20150118,1
3321,20150122,2
3321,20150123,1
3321,20150126,3
3321,20150129,1
3321,20150130,3
3321,20150131,1
3321,20150201,2
3321,20150206,1
3321,20150207,1
3321,20150209,1
3321,20150217,1
3321,20150218,1
3321,20150224,2
3321,20150227,1
3321,20150306,1
3321,20150307,1
3321,20150315,1
3321,20150316,2
3321,20150325,1
3321,20150328,1
3321,20150406,1
3321,20150422,1
3321,20150424,2
3321,20150427,1
3321,20150430,3
3322,20150102,1
3322,20150104,1
3322,20150106,2
3322,20150117,1
3322,20150119,1
3322,20150122,3
3322,20150126,2
3322,20150129,2
3322,20150210,1
3322,20150216,1
3322,20150217,3
3322,20150223,1
3322,20150305,1
3322,20150306,3
3322,20150325,1
3322,20150330,1
3322,20150401,1
3322,20150417,1
3323,20150110,1
3323,20150116,1
3323,20150119,2
3323,20150124,2
3323,20150207,2
3323,20150208,1
3323,20150209,1
3323,20150215,1
3323,20150216,1
3323,20150220,1
3323,20150223,1
3323,20150302,1
3323,20150304,2
3323,20150305,1
3323,20150319,2
3323,20150320,1
3323,20150326,1
3323,20150329,1
3323,20150402,3
3323,20150422,1
3325,20150121,1
3325,20150129,1
3325,20150315,1
3325,20150414,1
3325,20150426,1
3326,20150206,1
3326,20150209,1
3326,20150216,1
3328,20150208,1
3328,20150209,1
3328,20150213,1
3328,20150217,1
3328,20150224,1
3328,20150308,1
3330,20150205,1
3330,20150215,3
3330,20150216,1
3330,20150217,1
3330,20150218,4
3330,20150304,1
3330,20150305,1
3401,20150216,2
3401,20150218,1
3402,20150104,1
3402,20150107,1
3402,20150116,1
3402,20150117,2
3402,20150121,1
3402,20150126,1
3402,20150131,1
3402,20150201,2
3402,20150205,1
3402,20150207,1
3402,20150209,1
3402,20150216,2
3402,20150217,1
3402,20150218,2
3402,20150223,1
3402,20150301,1
3402,20150307,1
3402,20150314,1
3402,20150317,1
3402,20150320,1
3402,20150326,1
3402,20150403,1
3402,20150404,2
3402,20150406,1
3402,20150412,1
3402,20150414,1
3402,20150417,1
3402,20150420,1
3402,20150422,1
3402,20150424,1
3403,20150106,1
3403,20150119,2
3403,20150120,3
3403,20150210,1
3403,20150212,1
3403,20150215,1
3403,20150216,1
3403,20150217,1
3403,20150221,1
3403,20150225,1
3403,20150226,1
3403,20150306,1
3403,20150318,1
3403,20150320,1
3403,20150405,1
3403,20150422,1
3404,20150411,1
3406,20150117,1
3406,20150201,2
3406,20150419,1
3407,20150112,1
3407,20150116,1
3407,20150120,1
3407,20150122,1
3407,20150131,2
3407,20150207,2
3407,20150213,1
3407,20150216,1
3407,20150217,2
3407,20150218,7
3407,20150220,1
3407,20150224,1
3407,20150304,4
3407,20150311,1
3407,20150312,1
3407,20150313,3
3407,20150314,1
3407,20150316,1
3407,20150323,1
3407,20150324,1
3407,20150326,1
3407,20150330,1
3407,20150401,1
3407,20150410,1
3407,20150411,1
3407,20150412,1
3407,20150414,5
3407,20150419,1
3407,20150420,3
3407,20150421,1
3407,20150427,2
3407,20150428,2
3407,20150430,4
3408,20150105,2
3408,20150106,2
3408,20150112,3
3408,20150113,2
3408,20150116,4
3408,20150122,1
3408,20150123,1
3408,20150127,1
3408,20150131,2
3408,20150201,4
3408,20150205,1
3408,20150213,1
3408,20150216,1
3408,20150217,1
3408,20150218,2
3408,20150224,1
3408,20150226,1
3408,20150303,2
3408,20150304,1
3408,20150320,2
3408,20150322,1
3408,20150326,1
3408,20150402,1
3408,20150405,1
3408,20150407,2
3408,20150429,1
3409,20150106,1
3409,20150114,3
3409,20150116,1
3409,20150227,1
3409,20150424,1
3410,20150121,2
3410,20150122,1
3410,20150202,1
3410,20150326,1
3412,20150101,2
3412,20150106,1
3412,20150202,1
3412,20150428,1
3412,20150429,2
3415,20150107,2
3415,20150112,1
3415,20150114,2
3415,20150118,1
3415,20150120,1
3415,20150121,1
3415,20150124,1
3415,20150125,5
3415,20150208,2
3415,20150210,1
3415,20150211,1
3415,20150212,2
3415,20150218,3
3415,20150225,1
3415,20150227,3
3415,20150302,1
3415,20150311,1
3415,20150313,1
3415,20150314,2
3415,20150319,1
3415,20150321,4
3415,20150324,1
3415,20150329,1
3415,20150401,1
3415,20150408,1
3415,20150410,1
3415,20150425,4
3416,20150307,1
3417,20150124,3
3417,20150213,1
3417,20150228,1
3417,20150309,1
3417,20150313,1
3417,20150401,1
3417,20150415,1
3417,20150417,1
3417,20150426,1
3419,20150216,1
3423,20150228,1
3423,20150304,1
3423,20150307,2
3423,20150408,1
3423,20150422,1
3423,20150429,2
3424,20150417,1
3424,20150429,5
3426,20150111,1
3426,20150116,1
3426,20150118,1
3426,20150124,1
3426,20150202,1
3426,20150205,1
3426,20150208,1
3426,20150317,1
3426,20150330,2
3426,20150407,1
3426,20150420,1
3427,20150121,1
3427,20150317,1
3427,20150401,1
3427,20150403,2
3427,20150405,1
3427,20150412,1
3427,20150413,1
3427,20150414,1
3427,20150423,1
3428,20150318,1
3428,20150325,1
3429,20150318,1
3429,20150325,1
3431,20150117,1
3431,20150119,3
3431,20150121,1
3431,20150125,1
3431,20150127,1
3431,20150203,1
3431,20150210,1
3431,20150211,1
3431,20150324,1
3431,20150330,4
3431,20150407,1
3431,20150418,1
3431,20150426,1
3431,20150428,1
3431,20150429,2
3432,20150102,1
3432,20150127,1
3432,20150407,1
3436,20150111,1
